name1,name2,discovery date,uniport1,uniport2,id1,id2,time
HIF1A,ATM,"datetime(2010, 11, 24, 0, 0)",Q16665,Q13315,102040,115411,2010
CAND1,SPATA21,"datetime(2010, 12, 10, 0, 0)",Q86VP6,Q7Z572,105584,107409,2010
GABARAPL2,GABARAPL2,"datetime(2010, 7, 1, 0, 0)",P60520,P60520,108412,108412,2010
LIN54,TNF,"datetime(2010, 2, 24, 0, 0)",Q6MZP7,P01375,105684,116299,2010
ICT1,MRPS21,"datetime(2010, 3, 17, 0, 0)",Q14197,P82921,107344,111040,2010
DLG5,CUL3,"datetime(2010, 12, 10, 0, 0)",Q8TDM6,Q13618,111096,111815,2010
HIST3H3,DPY30,"datetime(2010, 9, 17, 0, 0)",Q16695,Q9C005,115562,101244,2010
HIST2H3A; HIST2H3C; HIST2H3D,AURKB,"datetime(2010, 10, 8, 0, 0)",Q71DI3,Q96GD4,104172,113472,2010
DDIT3,LDOC1L,"datetime(2010, 7, 1, 0, 0)",P35638,Q6ICC9,112932,108508,2010
ATG2A,ATG2B,"datetime(2010, 7, 1, 0, 0)",A0AUL9,Q96BY7,108944,103813,2010
SH3GLB2,PA2G4,"datetime(2010, 7, 1, 0, 0)",Q9NR46,Q9UQ80,105373,109505,2010
YWHAZ,MYH2,"datetime(2010, 8, 1, 0, 0)",P63104,Q9UKX2,111046,100391,2010
DDX6,CUL3,"datetime(2010, 12, 10, 0, 0)",P26196,Q13618,103960,111815,2010
UBE2R2,UBE2R2,"datetime(2010, 3, 19, 0, 0)",Q712K3,Q712K3,115712,115712,2010
SNW1,VRK1,"datetime(2010, 6, 1, 0, 0)",Q13573,Q99986,104881,110554,2010
RHOXF2,POLR3D,"datetime(2010, 3, 5, 0, 0)",Q9BQY4,P05423,110442,113856,2010
RPL4,YWHAE,"datetime(2010, 7, 2, 0, 0)",P36578,P62258,106183,103095,2010
SUMO1,TUFM,"datetime(2010, 11, 1, 0, 0)",P63165,P49411,101887,112565,2010
KAT2A,MAPK8IP3,"datetime(2010, 10, 15, 0, 0)",Q92830,Q9UPT6,108391,107239,2010
USP9X,PHB,"datetime(2010, 2, 24, 0, 0)",Q93008,P35232,110520,115933,2010
