name1,name2,discovery date,uniport1,uniport2,id1,id2,time
GSTCD,UBC,"datetime(2011, 10, 21, 0, 0)",Q8NEC7,P0CG48,111312,106138,2011
PRDX4,PRDX2,"datetime(2011, 10, 11, 0, 0)",Q13162,P32119,106860,106043,2011
YBX1,SERPINH1,"datetime(2011, 11, 25, 0, 0)",P67809,P50454,106757,105065,2011
VPS25,UBC,"datetime(2011, 3, 1, 0, 0)",Q9BRG1,P0CG48,101345,106138,2011
NUMB,APP,"datetime(2011, 9, 30, 0, 0)",P49757,P05067,110171,104269,2011
TLE1,GRB7,"datetime(2011, 9, 6, 0, 0)",Q04724,Q14451,106893,101006,2011
GHITM,SUMO2,"datetime(2011, 6, 21, 0, 0)",Q9H3K2,P61956,107499,102300,2011
APP,ZSCAN18,"datetime(2011, 9, 30, 0, 0)",P05067,Q8TBC5,104269,104590,2011
SETDB1,MAP4K5,"datetime(2011, 9, 6, 0, 0)",Q15047,Q9Y4K4,109935,113105,2011
GTF2IRD2B,SUMO2,"datetime(2011, 6, 21, 0, 0)",Q6EKJ0,P61956,103594,102300,2011
HNRNPR,ESR1,"datetime(2011, 1, 1, 0, 0)",O43390,P03372,113436,102503,2011
AKT2,TMED2,"datetime(2011, 10, 11, 0, 0)",P31751,Q15363,108205,110372,2011
NGFR,TK1,"datetime(2011, 9, 6, 0, 0)",P08138,P04183,109556,115161,2011
UBC,PTER,"datetime(2011, 3, 1, 0, 0)",P0CG48,Q96BW5,106138,112404,2011
ANP32B,CSNK2A1,"datetime(2011, 12, 1, 0, 0)",Q92688,P68400,103474,110721,2011
HDAC5,NUDC,"datetime(2011, 2, 1, 0, 0)",Q9UQL6,Q9Y266,114955,111274,2011
TNFRSF1B,ZNF420,"datetime(2011, 10, 11, 0, 0)",P20333,Q8TAQ5,112376,110849,2011
SPG7,KRTAP5-9,"datetime(2011, 6, 1, 0, 0)",Q9UQ90,P26371,113795,115820,2011
ITGB8,UBC,"datetime(2011, 3, 1, 0, 0)",P26012,P0CG48,101164,106138,2011
FAM168B,UBC,"datetime(2011, 3, 1, 0, 0)",A1KXE4,P0CG48,112107,106138,2011
UBC,NKIRAS2,"datetime(2011, 3, 1, 0, 0)",P0CG48,Q9NYR9,106138,111774,2011
CSTB,UBC,"datetime(2011, 3, 1, 0, 0)",P04080,P0CG48,104952,106138,2011
APP,TPMT,"datetime(2011, 9, 30, 0, 0)",P05067,P51580,104269,102651,2011
RPA2,RFWD3,"datetime(2011, 6, 24, 0, 0)",P15927,Q6PCD5,101410,109151,2011
NMES1,TSSK3,"datetime(2011, 10, 11, 0, 0)",Q9C002,Q96PN8,101243,102910,2011
TERF2IP,PGLS,"datetime(2011, 2, 1, 0, 0)",Q9NYB0,O95336,114169,112604,2011
LRP6,AMMECR1,"datetime(2011, 4, 20, 0, 0)",O75581,Q9Y4X0,114005,111681,2011
SSBP1,INTS7,"datetime(2011, 6, 10, 0, 0)",Q04837,Q9NVH2,113648,113158,2011
NEK11,MYC,"datetime(2011, 10, 11, 0, 0)",Q8NG66,P01106,102625,106562,2011
TTLL7,APP,"datetime(2011, 9, 30, 0, 0)",Q6ZT98,P05067,115775,104269,2011
UBC,ACOT1,"datetime(2011, 10, 1, 0, 0)",P0CG48,Q86TX2,106138,102898,2011
UBAC2,VDAC1,"datetime(2011, 11, 27, 0, 0)",Q8NBM4,P21796,111883,102830,2011
MRPL57,UBC,"datetime(2011, 3, 1, 0, 0)",Q9BQC6,P0CG48,100686,106138,2011
UBC,ADO,"datetime(2011, 10, 1, 0, 0)",P0CG48,Q96SZ5,106138,104467,2011
TSC22D1,CHD3,"datetime(2011, 9, 6, 0, 0)",Q15714,Q12873,112401,103583,2011
MCF2L,AIMP2,"datetime(2011, 9, 6, 0, 0)",O15068,Q13155,108486,103179,2011
PPP1R13L,UBC,"datetime(2011, 3, 1, 0, 0)",Q8WUF5,P0CG48,100136,106138,2011
RAN,HDAC5,"datetime(2011, 2, 1, 0, 0)",P62826,Q9UQL6,100374,114955,2011
BARD1,UBE2W,"datetime(2011, 12, 23, 0, 0)",Q99728,Q96B02,107714,103240,2011
