from,to,timestamp,year_column,month_column,day_column,time
95,868,2004-08-22 00:02:42,2004,8,22,20040822
868,95,2004-08-22 00:03:48,2004,8,22,20040822
1332,1246,2004-08-22 00:31:59,2004,8,22,20040822
538,615,2004-08-22 00:53:26,2004,8,22,20040822
1246,1332,2004-08-22 01:40:52,2004,8,22,20040822
615,538,2004-08-22 01:45:11,2004,8,22,20040822
105,1789,2004-08-22 02:07:17,2004,8,22,20040822
1042,1792,2004-08-22 02:21:35,2004,8,22,20040822
1624,1042,2004-08-22 02:35:15,2004,8,22,20040822
1624,398,2004-08-22 02:41:40,2004,8,22,20040822
1624,95,2004-08-22 02:42:07,2004,8,22,20040822
749,1724,2004-08-22 02:44:37,2004,8,22,20040822
12,1312,2004-08-22 02:45:09,2004,8,22,20040822
503,1756,2004-08-22 02:46:35,2004,8,22,20040822
398,1624,2004-08-22 03:07:37,2004,8,22,20040822
1312,12,2004-08-22 03:39:36,2004,8,22,20040822
1624,398,2004-08-22 04:56:39,2004,8,22,20040822
1783,1624,2004-08-22 05:05:16,2004,8,22,20040822
1624,1783,2004-08-22 05:05:48,2004,8,22,20040822
1783,1624,2004-08-22 05:06:24,2004,8,22,20040822
1783,1624,2004-08-22 05:06:49,2004,8,22,20040822
1624,1783,2004-08-22 05:46:53,2004,8,22,20040822
1624,1783,2004-08-22 05:47:01,2004,8,22,20040822
1783,1624,2004-08-22 05:49:44,2004,8,22,20040822
1624,1783,2004-08-22 06:00:39,2004,8,22,20040822
1783,1624,2004-08-22 06:05:35,2004,8,22,20040822
1542,1246,2004-08-22 06:06:03,2004,8,22,20040822
1724,749,2004-08-22 06:07:50,2004,8,22,20040822
1796,224,2004-08-22 06:08:06,2004,8,22,20040822
193,1565,2004-08-22 06:08:55,2004,8,22,20040822
1343,1796,2004-08-22 06:10:24,2004,8,22,20040822
1343,415,2004-08-22 06:11:19,2004,8,22,20040822
1756,503,2004-08-22 06:17:08,2004,8,22,20040822
1246,1542,2004-08-22 06:22:22,2004,8,22,20040822
1624,1756,2004-08-22 06:40:05,2004,8,22,20040822
621,224,2004-08-22 06:46:54,2004,8,22,20040822
1517,1786,2004-08-22 06:55:32,2004,8,22,20040822
1517,1343,2004-08-22 06:56:30,2004,8,22,20040822
175,95,2004-08-22 06:57:47,2004,8,22,20040822
1796,125,2004-08-22 07:04:02,2004,8,22,20040822
12,1312,2004-08-22 07:08:02,2004,8,22,20040822
12,1343,2004-08-22 07:08:32,2004,8,22,20040822
12,143,2004-08-22 07:12:19,2004,8,22,20040822
415,997,2004-08-22 07:29:32,2004,8,22,20040822
1716,1796,2004-08-22 08:00:01,2004,8,22,20040822
125,1796,2004-08-22 08:04:08,2004,8,22,20040822
503,1756,2004-08-22 08:33:49,2004,8,22,20040822
1542,1246,2004-08-22 17:06:01,2004,8,22,20040822
415,1343,2004-08-22 17:09:10,2004,8,22,20040822
561,1543,2004-08-22 17:18:49,2004,8,22,20040822
561,727,2004-08-22 17:25:15,2004,8,22,20040822
561,95,2004-08-22 17:32:36,2004,8,22,20040822
810,145,2004-08-22 17:39:10,2004,8,22,20040822
810,175,2004-08-22 17:41:33,2004,8,22,20040822
1285,393,2004-08-22 20:29:20,2004,8,22,20040822
1343,12,2004-08-22 21:09:01,2004,8,22,20040822
1343,415,2004-08-22 21:10:37,2004,8,22,20040822
1343,1517,2004-08-22 21:11:10,2004,8,22,20040822
95,1624,2004-08-22 21:29:08,2004,8,22,20040822
1756,1624,2004-08-22 21:32:14,2004,8,22,20040822
1624,95,2004-08-22 21:37:30,2004,8,22,20040822
1624,1756,2004-08-22 21:37:37,2004,8,22,20040822
1756,503,2004-08-22 21:39:31,2004,8,22,20040822
1756,1624,2004-08-22 21:40:40,2004,8,22,20040822
503,1756,2004-08-22 22:32:16,2004,8,22,20040822
393,1285,2004-08-22 22:41:03,2004,8,22,20040822
1285,393,2004-08-22 23:10:13,2004,8,22,20040822
