from,to,timestamp,year_column,month_column,day_column,time
103,72,2004-05-09 00:00:00,2004,5,9,20040509
103,874,2004-05-09 00:03:04,2004,5,9,20040509
396,770,2004-05-09 00:05:53,2004,5,9,20040509
72,768,2004-05-09 00:06:58,2004,5,9,20040509
396,254,2004-05-09 00:07:15,2004,5,9,20040509
72,103,2004-05-09 00:07:30,2004,5,9,20040509
396,400,2004-05-09 00:08:28,2004,5,9,20040509
276,903,2004-05-09 00:09:15,2004,5,9,20040509
189,712,2004-05-09 00:10:43,2004,5,9,20040509
103,72,2004-05-09 00:13:39,2004,5,9,20040509
72,103,2004-05-09 00:21:34,2004,5,9,20040509
103,72,2004-05-09 00:24:05,2004,5,9,20040509
103,686,2004-05-09 00:24:40,2004,5,9,20040509
51,525,2004-05-09 00:24:56,2004,5,9,20040509
189,712,2004-05-09 00:24:57,2004,5,9,20040509
242,389,2004-05-09 00:26:00,2004,5,9,20040509
194,325,2004-05-09 00:26:14,2004,5,9,20040509
768,72,2004-05-09 00:26:57,2004,5,9,20040509
103,72,2004-05-09 00:28:31,2004,5,9,20040509
72,103,2004-05-09 00:28:38,2004,5,9,20040509
513,509,2004-05-09 00:28:48,2004,5,9,20040509
72,768,2004-05-09 00:29:56,2004,5,9,20040509
214,768,2004-05-09 00:30:48,2004,5,9,20040509
918,708,2004-05-09 00:31:07,2004,5,9,20040509
72,103,2004-05-09 00:31:22,2004,5,9,20040509
74,598,2004-05-09 00:31:31,2004,5,9,20040509
103,72,2004-05-09 00:32:23,2004,5,9,20040509
74,874,2004-05-09 00:32:23,2004,5,9,20040509
72,103,2004-05-09 00:35:52,2004,5,9,20040509
768,72,2004-05-09 00:35:58,2004,5,9,20040509
74,513,2004-05-09 00:36:24,2004,5,9,20040509
103,72,2004-05-09 00:36:59,2004,5,9,20040509
375,194,2004-05-09 00:38:44,2004,5,9,20040509
525,51,2004-05-09 00:39:17,2004,5,9,20040509
375,296,2004-05-09 00:41:48,2004,5,9,20040509
474,346,2004-05-09 00:41:51,2004,5,9,20040509
189,712,2004-05-09 00:42:15,2004,5,9,20040509
474,719,2004-05-09 00:48:54,2004,5,9,20040509
484,770,2004-05-09 00:51:25,2004,5,9,20040509
484,400,2004-05-09 00:52:31,2004,5,9,20040509
422,194,2004-05-09 00:56:13,2004,5,9,20040509
72,768,2004-05-09 00:58:53,2004,5,9,20040509
555,482,2004-05-09 00:58:54,2004,5,9,20040509
72,103,2004-05-09 01:00:06,2004,5,9,20040509
621,819,2004-05-09 01:07:37,2004,5,9,20040509
768,621,2004-05-09 01:09:30,2004,5,9,20040509
786,785,2004-05-09 01:10:45,2004,5,9,20040509
189,712,2004-05-09 01:18:22,2004,5,9,20040509
823,400,2004-05-09 01:19:56,2004,5,9,20040509
768,586,2004-05-09 01:23:15,2004,5,9,20040509
823,548,2004-05-09 01:27:49,2004,5,9,20040509
194,296,2004-05-09 01:27:50,2004,5,9,20040509
309,823,2004-05-09 01:28:36,2004,5,9,20040509
704,919,2004-05-09 01:32:21,2004,5,9,20040509
51,525,2004-05-09 01:33:05,2004,5,9,20040509
309,913,2004-05-09 01:33:11,2004,5,9,20040509
309,848,2004-05-09 01:34:42,2004,5,9,20040509
357,379,2004-05-09 01:36:31,2004,5,9,20040509
517,400,2004-05-09 01:40:42,2004,5,9,20040509
517,570,2004-05-09 01:41:35,2004,5,9,20040509
517,438,2004-05-09 01:43:00,2004,5,9,20040509
342,598,2004-05-09 01:44:48,2004,5,9,20040509
296,375,2004-05-09 01:47:20,2004,5,9,20040509
174,260,2004-05-09 01:48:21,2004,5,9,20040509
296,781,2004-05-09 01:48:37,2004,5,9,20040509
174,260,2004-05-09 01:49:14,2004,5,9,20040509
809,242,2004-05-09 01:52:12,2004,5,9,20040509
103,379,2004-05-09 01:54:38,2004,5,9,20040509
679,474,2004-05-09 01:56:33,2004,5,9,20040509
920,103,2004-05-09 01:57:53,2004,5,9,20040509
32,375,2004-05-09 02:00:26,2004,5,9,20040509
220,103,2004-05-09 02:02:17,2004,5,9,20040509
830,389,2004-05-09 02:02:33,2004,5,9,20040509
920,103,2004-05-09 02:02:49,2004,5,9,20040509
830,468,2004-05-09 02:02:57,2004,5,9,20040509
338,454,2004-05-09 02:04:02,2004,5,9,20040509
830,598,2004-05-09 02:04:12,2004,5,9,20040509
525,51,2004-05-09 02:05:13,2004,5,9,20040509
920,103,2004-05-09 02:07:28,2004,5,9,20040509
103,495,2004-05-09 02:14:48,2004,5,9,20040509
495,400,2004-05-09 02:15:43,2004,5,9,20040509
920,103,2004-05-09 02:16:04,2004,5,9,20040509
535,440,2004-05-09 02:16:24,2004,5,9,20040509
495,41,2004-05-09 02:16:35,2004,5,9,20040509
495,103,2004-05-09 02:17:20,2004,5,9,20040509
103,920,2004-05-09 02:17:36,2004,5,9,20040509
454,338,2004-05-09 02:17:47,2004,5,9,20040509
103,495,2004-05-09 02:18:34,2004,5,9,20040509
920,103,2004-05-09 02:19:46,2004,5,9,20040509
103,920,2004-05-09 02:20:30,2004,5,9,20040509
882,921,2004-05-09 02:21:37,2004,5,9,20040509
882,921,2004-05-09 02:21:48,2004,5,9,20040509
882,226,2004-05-09 02:22:18,2004,5,9,20040509
194,498,2004-05-09 02:22:29,2004,5,9,20040509
