from,to,timestamp,year_column,month_column,day_column,time
144,1758,2004-07-23 00:57:57,2004,7,23,20040723
1359,1343,2004-07-23 01:13:58,2004,7,23,20040723
547,1127,2004-07-23 01:27:24,2004,7,23,20040723
1754,1644,2004-07-23 02:12:50,2004,7,23,20040723
12,1313,2004-07-23 03:18:23,2004,7,23,20040723
12,143,2004-07-23 03:24:37,2004,7,23,20040723
12,8,2004-07-23 03:25:48,2004,7,23,20040723
1343,9,2004-07-23 03:36:20,2004,7,23,20040723
1343,1359,2004-07-23 03:37:59,2004,7,23,20040723
1343,12,2004-07-23 03:38:17,2004,7,23,20040723
1343,3,2004-07-23 03:38:55,2004,7,23,20040723
1343,12,2004-07-23 03:40:14,2004,7,23,20040723
1312,12,2004-07-23 03:41:51,2004,7,23,20040723
12,1312,2004-07-23 03:56:31,2004,7,23,20040723
1713,1312,2004-07-23 03:57:57,2004,7,23,20040723
12,1343,2004-07-23 03:58:07,2004,7,23,20040723
1758,144,2004-07-23 04:01:43,2004,7,23,20040723
1312,12,2004-07-23 04:13:01,2004,7,23,20040723
12,1312,2004-07-23 04:17:38,2004,7,23,20040723
617,431,2004-07-23 04:46:16,2004,7,23,20040723
1678,711,2004-07-23 04:48:49,2004,7,23,20040723
1678,711,2004-07-23 04:48:57,2004,7,23,20040723
431,617,2004-07-23 05:00:13,2004,7,23,20040723
1667,1280,2004-07-23 05:01:02,2004,7,23,20040723
1748,468,2004-07-23 05:09:17,2004,7,23,20040723
1748,970,2004-07-23 05:09:26,2004,7,23,20040723
9,1343,2004-07-23 05:49:14,2004,7,23,20040723
1343,12,2004-07-23 05:49:23,2004,7,23,20040723
9,1308,2004-07-23 05:49:52,2004,7,23,20040723
1343,9,2004-07-23 05:56:03,2004,7,23,20040723
799,1748,2004-07-23 06:05:21,2004,7,23,20040723
1281,1762,2004-07-23 06:21:26,2004,7,23,20040723
19,1181,2004-07-23 06:36:31,2004,7,23,20040723
19,8,2004-07-23 06:37:16,2004,7,23,20040723
8,19,2004-07-23 07:09:12,2004,7,23,20040723
429,191,2004-07-23 07:11:22,2004,7,23,20040723
429,242,2004-07-23 07:13:26,2004,7,23,20040723
1741,475,2004-07-23 07:36:23,2004,7,23,20040723
1280,1667,2004-07-23 07:54:22,2004,7,23,20040723
674,1280,2004-07-23 08:26:08,2004,7,23,20040723
194,9,2004-07-23 08:45:36,2004,7,23,20040723
1678,328,2004-07-23 09:13:04,2004,7,23,20040723
1391,1741,2004-07-23 09:51:31,2004,7,23,20040723
242,429,2004-07-23 12:15:58,2004,7,23,20040723
27,1285,2004-07-23 14:49:57,2004,7,23,20040723
3,1,2004-07-23 14:54:12,2004,7,23,20040723
1312,12,2004-07-23 15:07:22,2004,7,23,20040723
1644,1754,2004-07-23 15:11:20,2004,7,23,20040723
1698,1644,2004-07-23 15:20:21,2004,7,23,20040723
1756,1644,2004-07-23 15:45:25,2004,7,23,20040723
1756,69,2004-07-23 16:01:30,2004,7,23,20040723
1756,69,2004-07-23 16:01:44,2004,7,23,20040723
1756,69,2004-07-23 16:01:46,2004,7,23,20040723
1756,1312,2004-07-23 16:06:23,2004,7,23,20040723
1756,1403,2004-07-23 16:15:55,2004,7,23,20040723
1762,308,2004-07-23 16:45:15,2004,7,23,20040723
175,810,2004-07-23 17:53:39,2004,7,23,20040723
1313,12,2004-07-23 18:22:22,2004,7,23,20040723
582,27,2004-07-23 18:44:00,2004,7,23,20040723
27,582,2004-07-23 19:22:33,2004,7,23,20040723
308,1762,2004-07-23 19:25:56,2004,7,23,20040723
582,27,2004-07-23 19:26:36,2004,7,23,20040723
810,175,2004-07-23 19:56:37,2004,7,23,20040723
1359,1343,2004-07-23 20:04:34,2004,7,23,20040723
1342,1359,2004-07-23 20:11:59,2004,7,23,20040723
1359,1342,2004-07-23 20:13:26,2004,7,23,20040723
1403,1756,2004-07-23 20:37:58,2004,7,23,20040723
1756,1403,2004-07-23 20:44:22,2004,7,23,20040723
1253,812,2004-07-23 21:10:43,2004,7,23,20040723
1545,809,2004-07-23 21:12:01,2004,7,23,20040723
1644,1698,2004-07-23 21:24:24,2004,7,23,20040723
1644,1756,2004-07-23 21:24:57,2004,7,23,20040723
1308,9,2004-07-23 21:30:30,2004,7,23,20040723
312,1,2004-07-23 21:46:57,2004,7,23,20040723
194,199,2004-07-23 21:50:26,2004,7,23,20040723
194,295,2004-07-23 21:52:09,2004,7,23,20040723
809,1545,2004-07-23 22:32:51,2004,7,23,20040723
1127,1260,2004-07-23 22:40:35,2004,7,23,20040723
429,242,2004-07-23 23:03:03,2004,7,23,20040723
1127,547,2004-07-23 23:34:43,2004,7,23,20040723
1127,1034,2004-07-23 23:35:57,2004,7,23,20040723
1127,142,2004-07-23 23:43:12,2004,7,23,20040723
