from,to,timestamp,year_column,month_column,day_column,time
431,1346,2004-06-29 00:12:52,2004,6,29,20040629
1688,1647,2004-06-29 00:15:44,2004,6,29,20040629
1667,1231,2004-06-29 00:17:48,2004,6,29,20040629
1688,277,2004-06-29 00:23:31,2004,6,29,20040629
1329,1644,2004-06-29 00:26:42,2004,6,29,20040629
1231,1667,2004-06-29 00:27:10,2004,6,29,20040629
85,1713,2004-06-29 00:27:33,2004,6,29,20040629
61,1721,2004-06-29 00:30:03,2004,6,29,20040629
249,1136,2004-06-29 00:33:14,2004,6,29,20040629
249,474,2004-06-29 00:34:16,2004,6,29,20040629
249,1244,2004-06-29 00:35:22,2004,6,29,20040629
557,152,2004-06-29 00:38:33,2004,6,29,20040629
249,1402,2004-06-29 00:47:24,2004,6,29,20040629
1644,1329,2004-06-29 00:47:26,2004,6,29,20040629
1346,431,2004-06-29 00:51:43,2004,6,29,20040629
1231,1605,2004-06-29 00:52:24,2004,6,29,20040629
799,302,2004-06-29 01:14:22,2004,6,29,20040629
1255,1231,2004-06-29 01:37:44,2004,6,29,20040629
674,1068,2004-06-29 01:59:13,2004,6,29,20040629
429,191,2004-06-29 02:30:47,2004,6,29,20040629
1713,379,2004-06-29 02:54:07,2004,6,29,20040629
1713,1554,2004-06-29 02:55:50,2004,6,29,20040629
1713,1554,2004-06-29 02:56:11,2004,6,29,20040629
598,652,2004-06-29 02:56:52,2004,6,29,20040629
1136,249,2004-06-29 03:04:34,2004,6,29,20040629
1713,757,2004-06-29 03:26:37,2004,6,29,20040629
27,652,2004-06-29 03:38:43,2004,6,29,20040629
1285,27,2004-06-29 03:41:54,2004,6,29,20040629
1713,598,2004-06-29 03:44:13,2004,6,29,20040629
474,249,2004-06-29 03:54:04,2004,6,29,20040629
1725,1072,2004-06-29 03:59:22,2004,6,29,20040629
1713,1346,2004-06-29 04:03:48,2004,6,29,20040629
1713,1387,2004-06-29 04:15:47,2004,6,29,20040629
1387,557,2004-06-29 04:16:22,2004,6,29,20040629
1387,95,2004-06-29 04:19:00,2004,6,29,20040629
1387,1285,2004-06-29 04:21:10,2004,6,29,20040629
1387,1535,2004-06-29 04:22:14,2004,6,29,20040629
1387,1285,2004-06-29 04:23:36,2004,6,29,20040629
1387,1713,2004-06-29 04:24:27,2004,6,29,20040629
1408,1720,2004-06-29 04:28:45,2004,6,29,20040629
353,1717,2004-06-29 04:33:09,2004,6,29,20040629
353,950,2004-06-29 04:33:46,2004,6,29,20040629
1408,1624,2004-06-29 04:35:28,2004,6,29,20040629
1343,1342,2004-06-29 04:35:41,2004,6,29,20040629
1712,1726,2004-06-29 04:44:33,2004,6,29,20040629
843,249,2004-06-29 04:45:10,2004,6,29,20040629
1712,1726,2004-06-29 04:45:41,2004,6,29,20040629
249,474,2004-06-29 04:48:44,2004,6,29,20040629
249,389,2004-06-29 04:49:19,2004,6,29,20040629
1713,282,2004-06-29 05:08:35,2004,6,29,20040629
1713,1648,2004-06-29 05:12:13,2004,6,29,20040629
1713,72,2004-06-29 05:16:38,2004,6,29,20040629
282,1713,2004-06-29 05:19:49,2004,6,29,20040629
1713,282,2004-06-29 05:20:14,2004,6,29,20040629
282,1713,2004-06-29 05:22:22,2004,6,29,20040629
1713,282,2004-06-29 05:24:11,2004,6,29,20040629
282,1713,2004-06-29 05:25:10,2004,6,29,20040629
1713,282,2004-06-29 05:25:45,2004,6,29,20040629
249,63,2004-06-29 05:29:22,2004,6,29,20040629
249,282,2004-06-29 05:30:25,2004,6,29,20040629
1713,282,2004-06-29 05:30:45,2004,6,29,20040629
1346,1314,2004-06-29 05:30:47,2004,6,29,20040629
282,1713,2004-06-29 05:32:56,2004,6,29,20040629
1713,282,2004-06-29 05:33:55,2004,6,29,20040629
282,1713,2004-06-29 05:37:14,2004,6,29,20040629
1346,393,2004-06-29 05:37:49,2004,6,29,20040629
1713,282,2004-06-29 05:38:19,2004,6,29,20040629
1255,42,2004-06-29 05:41:11,2004,6,29,20040629
317,311,2004-06-29 05:55:21,2004,6,29,20040629
314,644,2004-06-29 05:55:33,2004,6,29,20040629
27,1285,2004-06-29 05:59:33,2004,6,29,20040629
644,314,2004-06-29 05:59:57,2004,6,29,20040629
1079,282,2004-06-29 06:06:26,2004,6,29,20040629
1079,27,2004-06-29 06:08:20,2004,6,29,20040629
1253,644,2004-06-29 06:09:04,2004,6,29,20040629
1079,27,2004-06-29 06:09:06,2004,6,29,20040629
1130,214,2004-06-29 06:11:18,2004,6,29,20040629
1079,27,2004-06-29 06:16:53,2004,6,29,20040629
1253,673,2004-06-29 06:21:46,2004,6,29,20040629
1713,1130,2004-06-29 06:22:02,2004,6,29,20040629
312,644,2004-06-29 06:30:47,2004,6,29,20040629
124,1255,2004-06-29 06:34:12,2004,6,29,20040629
1579,42,2004-06-29 06:35:52,2004,6,29,20040629
27,1079,2004-06-29 06:37:53,2004,6,29,20040629
1158,1072,2004-06-29 06:39:52,2004,6,29,20040629
72,1713,2004-06-29 06:46:59,2004,6,29,20040629
431,1346,2004-06-29 06:47:59,2004,6,29,20040629
1255,124,2004-06-29 06:53:08,2004,6,29,20040629
1535,1387,2004-06-29 06:55:16,2004,6,29,20040629
1535,1339,2004-06-29 06:56:08,2004,6,29,20040629
1723,1190,2004-06-29 06:58:38,2004,6,29,20040629
1535,644,2004-06-29 07:00:43,2004,6,29,20040629
1606,843,2004-06-29 07:03:01,2004,6,29,20040629
1346,431,2004-06-29 07:06:26,2004,6,29,20040629
1725,898,2004-06-29 07:22:04,2004,6,29,20040629
1543,173,2004-06-29 07:40:22,2004,6,29,20040629
1647,1688,2004-06-29 07:41:25,2004,6,29,20040629
393,1346,2004-06-29 07:42:12,2004,6,29,20040629
1543,1712,2004-06-29 07:43:09,2004,6,29,20040629
1721,61,2004-06-29 07:45:16,2004,6,29,20040629
1346,393,2004-06-29 07:46:07,2004,6,29,20040629
1543,1627,2004-06-29 07:47:48,2004,6,29,20040629
27,620,2004-06-29 07:49:35,2004,6,29,20040629
1647,544,2004-06-29 07:50:55,2004,6,29,20040629
1647,1005,2004-06-29 07:57:58,2004,6,29,20040629
1647,193,2004-06-29 07:58:42,2004,6,29,20040629
1543,525,2004-06-29 07:59:14,2004,6,29,20040629
878,1647,2004-06-29 07:59:53,2004,6,29,20040629
1647,878,2004-06-29 08:01:02,2004,6,29,20040629
302,799,2004-06-29 08:08:19,2004,6,29,20040629
1688,1647,2004-06-29 08:27:39,2004,6,29,20040629
