from,to,timestamp,year_column,month_column,day_column,time
9,49,2004-04-22 01:15:55,2004,4,22,20040422
36,50,2004-04-22 01:35:15,2004,4,22,20040422
44,51,2004-04-22 01:35:51,2004,4,22,20040422
32,52,2004-04-22 01:40:56,2004,4,22,20040422
36,32,2004-04-22 01:42:02,2004,4,22,20040422
53,54,2004-04-22 01:46:35,2004,4,22,20040422
36,55,2004-04-22 01:49:05,2004,4,22,20040422
56,57,2004-04-22 01:49:08,2004,4,22,20040422
36,32,2004-04-22 01:51:25,2004,4,22,20040422
36,58,2004-04-22 01:52:45,2004,4,22,20040422
44,59,2004-04-22 01:55:20,2004,4,22,20040422
51,58,2004-04-22 01:55:34,2004,4,22,20040422
44,14,2004-04-22 01:57:52,2004,4,22,20040422
36,56,2004-04-22 02:02:56,2004,4,22,20040422
36,60,2004-04-22 02:08:37,2004,4,22,20040422
56,61,2004-04-22 02:14:28,2004,4,22,20040422
62,50,2004-04-22 02:20:09,2004,4,22,20040422
36,60,2004-04-22 02:26:27,2004,4,22,20040422
32,59,2004-04-22 02:37:35,2004,4,22,20040422
36,60,2004-04-22 02:44:32,2004,4,22,20040422
36,50,2004-04-22 02:45:13,2004,4,22,20040422
41,63,2004-04-22 02:56:59,2004,4,22,20040422
41,64,2004-04-22 02:57:48,2004,4,22,20040422
41,65,2004-04-22 02:58:02,2004,4,22,20040422
41,56,2004-04-22 02:58:20,2004,4,22,20040422
41,61,2004-04-22 02:59:21,2004,4,22,20040422
41,43,2004-04-22 02:59:38,2004,4,22,20040422
41,52,2004-04-22 03:00:07,2004,4,22,20040422
41,58,2004-04-22 03:00:38,2004,4,22,20040422
41,59,2004-04-22 03:04:28,2004,4,22,20040422
9,64,2004-04-22 03:05:24,2004,4,22,20040422
9,58,2004-04-22 03:06:19,2004,4,22,20040422
12,66,2004-04-22 03:06:59,2004,4,22,20040422
32,58,2004-04-22 03:07:46,2004,4,22,20040422
12,66,2004-04-22 03:07:48,2004,4,22,20040422
67,32,2004-04-22 03:11:54,2004,4,22,20040422
41,32,2004-04-22 03:12:51,2004,4,22,20040422
67,32,2004-04-22 03:14:09,2004,4,22,20040422
32,68,2004-04-22 03:14:41,2004,4,22,20040422
68,56,2004-04-22 03:17:30,2004,4,22,20040422
67,32,2004-04-22 03:17:48,2004,4,22,20040422
67,32,2004-04-22 03:19:59,2004,4,22,20040422
68,61,2004-04-22 03:20:18,2004,4,22,20040422
67,32,2004-04-22 03:21:19,2004,4,22,20040422
67,8,2004-04-22 03:31:36,2004,4,22,20040422
69,67,2004-04-22 03:43:10,2004,4,22,20040422
70,51,2004-04-22 04:12:47,2004,4,22,20040422
44,50,2004-04-22 04:14:49,2004,4,22,20040422
67,32,2004-04-22 04:32:34,2004,4,22,20040422
71,58,2004-04-22 04:33:25,2004,4,22,20040422
71,72,2004-04-22 04:34:41,2004,4,22,20040422
51,58,2004-04-22 04:35:09,2004,4,22,20040422
72,71,2004-04-22 04:47:29,2004,4,22,20040422
73,74,2004-04-22 04:54:09,2004,4,22,20040422
74,73,2004-04-22 04:55:19,2004,4,22,20040422
73,74,2004-04-22 04:58:33,2004,4,22,20040422
74,73,2004-04-22 04:59:32,2004,4,22,20040422
34,58,2004-04-22 05:01:54,2004,4,22,20040422
44,75,2004-04-22 05:01:57,2004,4,22,20040422
44,75,2004-04-22 05:04:01,2004,4,22,20040422
9,58,2004-04-22 05:04:54,2004,4,22,20040422
73,74,2004-04-22 05:05:32,2004,4,22,20040422
9,76,2004-04-22 05:05:39,2004,4,22,20040422
32,77,2004-04-22 05:22:06,2004,4,22,20040422
41,76,2004-04-22 05:35:06,2004,4,22,20040422
41,78,2004-04-22 05:35:22,2004,4,22,20040422
79,48,2004-04-22 05:41:34,2004,4,22,20040422
79,63,2004-04-22 05:42:15,2004,4,22,20040422
41,80,2004-04-22 05:43:38,2004,4,22,20040422
79,58,2004-04-22 05:44:24,2004,4,22,20040422
41,81,2004-04-22 05:44:32,2004,4,22,20040422
79,70,2004-04-22 05:49:07,2004,4,22,20040422
19,82,2004-04-22 05:56:11,2004,4,22,20040422
19,72,2004-04-22 05:57:24,2004,4,22,20040422
12,32,2004-04-22 05:57:46,2004,4,22,20040422
19,64,2004-04-22 06:05:10,2004,4,22,20040422
19,58,2004-04-22 06:07:10,2004,4,22,20040422
19,58,2004-04-22 06:07:15,2004,4,22,20040422
19,58,2004-04-22 06:07:17,2004,4,22,20040422
19,52,2004-04-22 06:13:08,2004,4,22,20040422
83,59,2004-04-22 06:14:20,2004,4,22,20040422
51,70,2004-04-22 06:14:37,2004,4,22,20040422
38,58,2004-04-22 06:20:31,2004,4,22,20040422
41,58,2004-04-22 06:40:43,2004,4,22,20040422
63,79,2004-04-22 06:41:25,2004,4,22,20040422
41,63,2004-04-22 06:41:33,2004,4,22,20040422
67,59,2004-04-22 06:45:59,2004,4,22,20040422
41,63,2004-04-22 06:52:15,2004,4,22,20040422
41,58,2004-04-22 06:58:22,2004,4,22,20040422
44,84,2004-04-22 07:07:46,2004,4,22,20040422
19,85,2004-04-22 07:16:46,2004,4,22,20040422
19,72,2004-04-22 07:18:14,2004,4,22,20040422
3,84,2004-04-22 07:30:42,2004,4,22,20040422
19,8,2004-04-22 07:33:16,2004,4,22,20040422
19,58,2004-04-22 07:34:31,2004,4,22,20040422
84,86,2004-04-22 07:43:53,2004,4,22,20040422
83,58,2004-04-22 07:46:43,2004,4,22,20040422
36,60,2004-04-22 07:47:12,2004,4,22,20040422
86,48,2004-04-22 07:50:31,2004,4,22,20040422
87,63,2004-04-22 07:55:09,2004,4,22,20040422
36,88,2004-04-22 07:58:09,2004,4,22,20040422
87,8,2004-04-22 08:02:30,2004,4,22,20040422
36,89,2004-04-22 08:09:43,2004,4,22,20040422
90,56,2004-04-22 08:10:02,2004,4,22,20040422
36,90,2004-04-22 08:10:59,2004,4,22,20040422
36,84,2004-04-22 08:11:58,2004,4,22,20040422
91,92,2004-04-22 08:12:55,2004,4,22,20040422
36,93,2004-04-22 08:16:00,2004,4,22,20040422
91,92,2004-04-22 08:17:05,2004,4,22,20040422
36,90,2004-04-22 08:17:21,2004,4,22,20040422
91,92,2004-04-22 08:19:41,2004,4,22,20040422
36,60,2004-04-22 08:23:21,2004,4,22,20040422
36,84,2004-04-22 08:31:32,2004,4,22,20040422
51,58,2004-04-22 08:33:32,2004,4,22,20040422
94,84,2004-04-22 08:35:04,2004,4,22,20040422
36,84,2004-04-22 08:41:10,2004,4,22,20040422
94,84,2004-04-22 08:41:29,2004,4,22,20040422
94,84,2004-04-22 08:47:44,2004,4,22,20040422
69,84,2004-04-22 08:49:24,2004,4,22,20040422
69,95,2004-04-22 08:49:55,2004,4,22,20040422
87,8,2004-04-22 08:54:20,2004,4,22,20040422
3,84,2004-04-22 09:00:49,2004,4,22,20040422
3,84,2004-04-22 09:04:56,2004,4,22,20040422
48,86,2004-04-22 09:13:37,2004,4,22,20040422
84,8,2004-04-22 09:31:27,2004,4,22,20040422
91,81,2004-04-22 09:47:02,2004,4,22,20040422
96,88,2004-04-22 09:49:55,2004,4,22,20040422
8,84,2004-04-22 10:06:13,2004,4,22,20040422
84,8,2004-04-22 10:21:30,2004,4,22,20040422
91,47,2004-04-22 10:26:13,2004,4,22,20040422
97,98,2004-04-22 10:37:02,2004,4,22,20040422
98,97,2004-04-22 10:39:36,2004,4,22,20040422
97,98,2004-04-22 10:40:11,2004,4,22,20040422
48,97,2004-04-22 10:42:00,2004,4,22,20040422
99,8,2004-04-22 10:47:12,2004,4,22,20040422
99,8,2004-04-22 10:47:26,2004,4,22,20040422
97,48,2004-04-22 10:49:36,2004,4,22,20040422
100,101,2004-04-22 10:53:13,2004,4,22,20040422
102,97,2004-04-22 10:54:49,2004,4,22,20040422
97,48,2004-04-22 11:00:00,2004,4,22,20040422
97,102,2004-04-22 11:00:11,2004,4,22,20040422
101,100,2004-04-22 11:06:13,2004,4,22,20040422
48,58,2004-04-22 11:07:14,2004,4,22,20040422
97,48,2004-04-22 11:07:43,2004,4,22,20040422
103,72,2004-04-22 11:58:04,2004,4,22,20040422
103,58,2004-04-22 12:04:05,2004,4,22,20040422
104,59,2004-04-22 12:39:48,2004,4,22,20040422
104,59,2004-04-22 12:39:57,2004,4,22,20040422
103,72,2004-04-22 13:21:48,2004,4,22,20040422
105,56,2004-04-22 17:05:16,2004,4,22,20040422
106,72,2004-04-22 17:08:03,2004,4,22,20040422
105,61,2004-04-22 17:12:46,2004,4,22,20040422
105,8,2004-04-22 17:14:11,2004,4,22,20040422
105,33,2004-04-22 17:21:43,2004,4,22,20040422
105,107,2004-04-22 17:26:57,2004,4,22,20040422
105,81,2004-04-22 17:34:10,2004,4,22,20040422
44,102,2004-04-22 17:47:51,2004,4,22,20040422
36,105,2004-04-22 18:41:57,2004,4,22,20040422
36,104,2004-04-22 18:51:35,2004,4,22,20040422
34,108,2004-04-22 18:56:19,2004,4,22,20040422
34,109,2004-04-22 19:05:43,2004,4,22,20040422
36,110,2004-04-22 19:09:00,2004,4,22,20040422
111,112,2004-04-22 19:19:13,2004,4,22,20040422
