from,to,timestamp,year_column,month_column,day_column,time
1079,1644,2004-10-20 00:25:27,2004,10,20,20041020
1765,72,2004-10-20 01:35:14,2004,10,20,20041020
1878,1346,2004-10-20 02:56:20,2004,10,20,20041020
1878,1021,2004-10-20 03:13:42,2004,10,20,20041020
492,967,2004-10-20 04:06:57,2004,10,20,20041020
1700,429,2004-10-20 04:21:37,2004,10,20,20041020
843,969,2004-10-20 04:50:00,2004,10,20,20041020
843,1237,2004-10-20 04:50:52,2004,10,20,20041020
67,697,2004-10-20 04:58:25,2004,10,20,20041020
1644,1079,2004-10-20 05:01:10,2004,10,20,20041020
1079,1644,2004-10-20 05:28:07,2004,10,20,20041020
1644,1079,2004-10-20 06:42:55,2004,10,20,20041020
1079,1644,2004-10-20 06:44:57,2004,10,20,20041020
1079,1644,2004-10-20 06:47:23,2004,10,20,20041020
768,686,2004-10-20 07:44:21,2004,10,20,20041020
1624,1079,2004-10-20 18:54:10,2004,10,20,20041020
557,561,2004-10-20 19:58:51,2004,10,20,20041020
1079,1624,2004-10-20 20:06:56,2004,10,20,20041020
