from,to,timestamp,year_column,month_column,day_column,time
582,1436,2004-09-04 01:01:18,2004,9,4,20040904
51,1217,2004-09-04 01:18:48,2004,9,4,20040904
1546,32,2004-09-04 01:29:11,2004,9,4,20040904
1624,479,2004-09-04 01:32:16,2004,9,4,20040904
32,1546,2004-09-04 02:11:15,2004,9,4,20040904
32,67,2004-09-04 02:11:21,2004,9,4,20040904
1436,582,2004-09-04 04:13:17,2004,9,4,20040904
95,1624,2004-09-04 05:14:50,2004,9,4,20040904
277,1688,2004-09-04 05:27:32,2004,9,4,20040904
1624,95,2004-09-04 05:48:57,2004,9,4,20040904
1332,1730,2004-09-04 05:51:30,2004,9,4,20040904
1545,1332,2004-09-04 06:11:19,2004,9,4,20040904
63,494,2004-09-04 06:47:13,2004,9,4,20040904
51,1436,2004-09-04 07:10:03,2004,9,4,20040904
1436,51,2004-09-04 07:16:00,2004,9,4,20040904
51,1436,2004-09-04 07:26:28,2004,9,4,20040904
95,1624,2004-09-04 08:37:21,2004,9,4,20040904
12,1312,2004-09-04 08:37:54,2004,9,4,20040904
3,36,2004-09-04 08:39:59,2004,9,4,20040904
3,44,2004-09-04 08:40:17,2004,9,4,20040904
1784,3,2004-09-04 08:41:10,2004,9,4,20040904
1784,3,2004-09-04 08:41:28,2004,9,4,20040904
1784,3,2004-09-04 08:41:51,2004,9,4,20040904
1546,32,2004-09-04 08:55:22,2004,9,4,20040904
799,523,2004-09-04 14:38:39,2004,9,4,20040904
1,3,2004-09-04 16:39:09,2004,9,4,20040904
1784,3,2004-09-04 16:40:52,2004,9,4,20040904
32,1546,2004-09-04 17:06:20,2004,9,4,20040904
443,1543,2004-09-04 17:29:23,2004,9,4,20040904
1312,12,2004-09-04 18:48:55,2004,9,4,20040904
398,673,2004-09-04 19:07:25,2004,9,4,20040904
1042,1624,2004-09-04 19:27:49,2004,9,4,20040904
398,1397,2004-09-04 19:42:05,2004,9,4,20040904
398,1397,2004-09-04 19:42:22,2004,9,4,20040904
1127,32,2004-09-04 20:02:22,2004,9,4,20040904
1127,105,2004-09-04 20:03:34,2004,9,4,20040904
1127,456,2004-09-04 20:07:03,2004,9,4,20040904
582,1436,2004-09-04 20:10:46,2004,9,4,20040904
1397,398,2004-09-04 20:57:16,2004,9,4,20040904
398,1397,2004-09-04 21:00:56,2004,9,4,20040904
456,1127,2004-09-04 21:11:10,2004,9,4,20040904
768,1280,2004-09-04 21:36:59,2004,9,4,20040904
1280,1403,2004-09-04 23:56:17,2004,9,4,20040904
1403,95,2004-09-04 23:59:07,2004,9,4,20040904
1403,1280,2004-09-04 23:59:55,2004,9,4,20040904
