from,to,timestamp,year_column,month_column,day_column,time
1565,652,2004-10-07 00:26:24,2004,10,7,20041007
1836,536,2004-10-07 00:32:41,2004,10,7,20041007
1546,1875,2004-10-07 00:35:22,2004,10,7,20041007
1876,868,2004-10-07 00:53:30,2004,10,7,20041007
312,1,2004-10-07 02:21:26,2004,10,7,20041007
868,1876,2004-10-07 02:57:47,2004,10,7,20041007
1282,1773,2004-10-07 04:03:45,2004,10,7,20041007
1866,1644,2004-10-07 04:28:43,2004,10,7,20041007
1878,1362,2004-10-07 05:26:49,2004,10,7,20041007
1362,1836,2004-10-07 05:27:39,2004,10,7,20041007
1773,1282,2004-10-07 05:28:16,2004,10,7,20041007
1362,1878,2004-10-07 05:29:20,2004,10,7,20041007
1878,1362,2004-10-07 05:31:29,2004,10,7,20041007
224,1644,2004-10-07 05:59:50,2004,10,7,20041007
1881,1750,2004-10-07 06:35:56,2004,10,7,20041007
1676,1881,2004-10-07 06:44:35,2004,10,7,20041007
1881,1676,2004-10-07 06:45:28,2004,10,7,20041007
536,1836,2004-10-07 06:46:32,2004,10,7,20041007
1713,536,2004-10-07 06:54:55,2004,10,7,20041007
1881,1052,2004-10-07 06:59:34,2004,10,7,20041007
983,1079,2004-10-07 07:01:47,2004,10,7,20041007
1079,983,2004-10-07 07:01:51,2004,10,7,20041007
1881,1642,2004-10-07 07:02:01,2004,10,7,20041007
1079,983,2004-10-07 07:02:59,2004,10,7,20041007
983,1079,2004-10-07 07:03:16,2004,10,7,20041007
1642,1881,2004-10-07 07:03:39,2004,10,7,20041007
983,1079,2004-10-07 07:03:43,2004,10,7,20041007
1079,983,2004-10-07 07:05:09,2004,10,7,20041007
1079,1881,2004-10-07 07:06:13,2004,10,7,20041007
1079,983,2004-10-07 07:08:22,2004,10,7,20041007
983,1079,2004-10-07 07:10:43,2004,10,7,20041007
1881,1079,2004-10-07 07:11:12,2004,10,7,20041007
1079,1881,2004-10-07 07:16:46,2004,10,7,20041007
1079,983,2004-10-07 07:17:47,2004,10,7,20041007
1881,1079,2004-10-07 07:21:27,2004,10,7,20041007
1750,1881,2004-10-07 07:21:55,2004,10,7,20041007
1881,1750,2004-10-07 07:23:33,2004,10,7,20041007
1079,1881,2004-10-07 07:23:35,2004,10,7,20041007
983,1079,2004-10-07 07:24:04,2004,10,7,20041007
1750,1881,2004-10-07 07:24:27,2004,10,7,20041007
1079,983,2004-10-07 07:25:36,2004,10,7,20041007
1881,1079,2004-10-07 07:25:51,2004,10,7,20041007
1881,1750,2004-10-07 07:26:24,2004,10,7,20041007
1079,1881,2004-10-07 07:26:49,2004,10,7,20041007
983,1079,2004-10-07 07:26:57,2004,10,7,20041007
1881,1079,2004-10-07 07:27:59,2004,10,7,20041007
1079,983,2004-10-07 07:28:32,2004,10,7,20041007
1079,1881,2004-10-07 07:29:35,2004,10,7,20041007
983,1079,2004-10-07 07:29:48,2004,10,7,20041007
1881,1079,2004-10-07 07:30:01,2004,10,7,20041007
1750,1881,2004-10-07 07:30:17,2004,10,7,20041007
1079,983,2004-10-07 07:30:52,2004,10,7,20041007
1079,1881,2004-10-07 07:31:10,2004,10,7,20041007
983,1079,2004-10-07 07:32:19,2004,10,7,20041007
1079,983,2004-10-07 07:34:18,2004,10,7,20041007
983,1079,2004-10-07 07:35:29,2004,10,7,20041007
1750,1881,2004-10-07 07:35:54,2004,10,7,20041007
1079,983,2004-10-07 07:36:55,2004,10,7,20041007
1881,1750,2004-10-07 07:37:19,2004,10,7,20041007
983,1079,2004-10-07 07:39:14,2004,10,7,20041007
1079,983,2004-10-07 07:41:33,2004,10,7,20041007
983,1079,2004-10-07 07:45:35,2004,10,7,20041007
1079,983,2004-10-07 07:47:37,2004,10,7,20041007
1741,463,2004-10-07 07:50:26,2004,10,7,20041007
983,1079,2004-10-07 07:51:24,2004,10,7,20041007
1079,983,2004-10-07 07:53:47,2004,10,7,20041007
983,1079,2004-10-07 07:54:19,2004,10,7,20041007
1079,983,2004-10-07 07:54:57,2004,10,7,20041007
1741,1792,2004-10-07 07:56:56,2004,10,7,20041007
1741,475,2004-10-07 08:03:35,2004,10,7,20041007
1741,773,2004-10-07 08:06:07,2004,10,7,20041007
1741,1847,2004-10-07 08:10:35,2004,10,7,20041007
1280,768,2004-10-07 09:16:01,2004,10,7,20041007
536,1713,2004-10-07 09:41:58,2004,10,7,20041007
302,557,2004-10-07 13:11:45,2004,10,7,20041007
1,312,2004-10-07 13:34:22,2004,10,7,20041007
1676,1881,2004-10-07 15:16:01,2004,10,7,20041007
1644,1866,2004-10-07 15:55:19,2004,10,7,20041007
1052,1881,2004-10-07 17:00:28,2004,10,7,20041007
561,342,2004-10-07 18:15:53,2004,10,7,20041007
561,1750,2004-10-07 18:19:07,2004,10,7,20041007
1750,561,2004-10-07 18:22:34,2004,10,7,20041007
1836,1362,2004-10-07 19:04:08,2004,10,7,20041007
1362,1836,2004-10-07 20:22:19,2004,10,7,20041007
557,302,2004-10-07 20:31:29,2004,10,7,20041007
557,561,2004-10-07 20:43:13,2004,10,7,20041007
1,132,2004-10-07 21:20:03,2004,10,7,20041007
1866,1644,2004-10-07 23:21:03,2004,10,7,20041007
