from,to,timestamp,year_column,month_column,day_column,time
1472,144,2004-08-09 00:33:18,2004,8,9,20040809
495,585,2004-08-09 00:35:28,2004,8,9,20040809
1215,194,2004-08-09 01:20:30,2004,8,9,20040809
1731,9,2004-08-09 01:34:30,2004,8,9,20040809
620,1487,2004-08-09 01:55:52,2004,8,9,20040809
249,503,2004-08-09 02:16:31,2004,8,9,20040809
443,32,2004-08-09 02:35:30,2004,8,9,20040809
67,1781,2004-08-09 03:51:41,2004,8,9,20040809
175,810,2004-08-09 03:53:31,2004,8,9,20040809
1585,468,2004-08-09 04:10:32,2004,8,9,20040809
27,398,2004-08-09 04:25:12,2004,8,9,20040809
1487,620,2004-08-09 04:25:52,2004,8,9,20040809
27,652,2004-08-09 04:27:36,2004,8,9,20040809
27,271,2004-08-09 04:30:25,2004,8,9,20040809
398,27,2004-08-09 04:39:16,2004,8,9,20040809
1344,1786,2004-08-09 04:48:57,2004,8,9,20040809
1647,494,2004-08-09 05:21:07,2004,8,9,20040809
1786,1344,2004-08-09 05:40:07,2004,8,9,20040809
1786,474,2004-08-09 05:40:31,2004,8,9,20040809
429,494,2004-08-09 06:20:36,2004,8,9,20040809
429,191,2004-08-09 06:20:59,2004,8,9,20040809
429,431,2004-08-09 06:21:28,2004,8,9,20040809
503,249,2004-08-09 06:50:42,2004,8,9,20040809
1644,140,2004-08-09 06:57:11,2004,8,9,20040809
1644,271,2004-08-09 07:06:30,2004,8,9,20040809
1644,12,2004-08-09 07:08:06,2004,8,9,20040809
431,429,2004-08-09 07:17:28,2004,8,9,20040809
9,1731,2004-08-09 07:21:13,2004,8,9,20040809
9,1313,2004-08-09 07:21:30,2004,8,9,20040809
1675,32,2004-08-09 09:30:02,2004,8,9,20040809
847,1675,2004-08-09 11:16:32,2004,8,9,20040809
27,398,2004-08-09 17:01:48,2004,8,9,20040809
95,175,2004-08-09 17:24:36,2004,8,9,20040809
95,44,2004-08-09 17:26:11,2004,8,9,20040809
398,27,2004-08-09 17:27:00,2004,8,9,20040809
398,27,2004-08-09 17:27:35,2004,8,9,20040809
95,561,2004-08-09 17:33:18,2004,8,9,20040809
1342,942,2004-08-09 17:38:01,2004,8,9,20040809
95,868,2004-08-09 17:44:46,2004,8,9,20040809
95,1246,2004-08-09 17:51:18,2004,8,9,20040809
342,975,2004-08-09 18:42:49,2004,8,9,20040809
1349,1183,2004-08-09 19:01:59,2004,8,9,20040809
1246,95,2004-08-09 19:04:38,2004,8,9,20040809
652,27,2004-08-09 19:19:32,2004,8,9,20040809
105,652,2004-08-09 20:07:41,2004,8,9,20040809
105,1624,2004-08-09 20:10:06,2004,8,9,20040809
105,1781,2004-08-09 20:10:53,2004,8,9,20040809
1624,105,2004-08-09 21:14:50,2004,8,9,20040809
1624,474,2004-08-09 21:26:30,2004,8,9,20040809
27,398,2004-08-09 21:28:56,2004,8,9,20040809
1127,1585,2004-08-09 21:37:31,2004,8,9,20040809
431,1395,2004-08-09 21:41:04,2004,8,9,20040809
810,175,2004-08-09 21:47:00,2004,8,9,20040809
105,1624,2004-08-09 21:52:44,2004,8,9,20040809
1624,105,2004-08-09 21:57:53,2004,8,9,20040809
105,1624,2004-08-09 21:58:40,2004,8,9,20040809
652,105,2004-08-09 22:02:15,2004,8,9,20040809
494,1647,2004-08-09 22:03:06,2004,8,9,20040809
494,429,2004-08-09 22:04:16,2004,8,9,20040809
942,1342,2004-08-09 22:11:56,2004,8,9,20040809
652,105,2004-08-09 22:12:52,2004,8,9,20040809
27,652,2004-08-09 22:15:51,2004,8,9,20040809
1342,942,2004-08-09 23:20:13,2004,8,9,20040809
398,27,2004-08-09 23:21:31,2004,8,9,20040809
