from,to,timestamp,year_column,month_column,day_column,time
1064,168,2004-10-18 03:58:51,2004,10,18,20041018
1064,447,2004-10-18 03:59:20,2004,10,18,20041018
1064,1375,2004-10-18 04:00:10,2004,10,18,20041018
561,342,2004-10-18 05:13:10,2004,10,18,20041018
561,105,2004-10-18 05:14:08,2004,10,18,20041018
561,557,2004-10-18 05:17:18,2004,10,18,20041018
561,431,2004-10-18 05:18:54,2004,10,18,20041018
1313,1079,2004-10-18 05:53:12,2004,10,18,20041018
447,1064,2004-10-18 06:51:14,2004,10,18,20041018
1013,1346,2004-10-18 06:59:08,2004,10,18,20041018
1892,1280,2004-10-18 07:26:41,2004,10,18,20041018
72,1765,2004-10-18 08:40:40,2004,10,18,20041018
105,561,2004-10-18 10:45:00,2004,10,18,20041018
1013,773,2004-10-18 15:35:52,2004,10,18,20041018
431,561,2004-10-18 17:39:51,2004,10,18,20041018
144,1713,2004-10-18 18:30:47,2004,10,18,20041018
768,1280,2004-10-18 21:37:27,2004,10,18,20041018
1644,9,2004-10-18 22:17:33,2004,10,18,20041018
1168,697,2004-10-18 23:14:24,2004,10,18,20041018
