name1,name2,discovery date,uniport1,uniport2,id1,id2,time
C7,C5,"datetime(1992, 8, 25, 0, 0)",P10643,P01031,100182,104491,1992
MAPK3,TH,"datetime(1992, 3, 15, 0, 0)",P27361,P07101,101159,111973,1992
TYMP,TYMP,"datetime(1992, 5, 15, 0, 0)",P19971,P19971,107135,107135,1992
CPAMD8,ADCYAP1,"datetime(1992, 12, 1, 0, 0)",Q8IZJ3,P18509,100302,103576,1992
IGHD,IGHD,"datetime(1992, 4, 1, 0, 0)",P01880,P01880,109478,109478,1992
CD40LG,CD40,"datetime(1992, 12, 1, 0, 0)",P29965,P25942,103144,115912,1992
GRB2,EGFR,"datetime(1992, 8, 7, 0, 0)",P62993,P00533,113112,112630,1992
FYN,PIK3R2,"datetime(1992, 12, 1, 0, 0)",P06241,O00459,109836,106673,1992
FEN1,PCNA,"datetime(1992, 11, 1, 0, 0)",P39748,P12004,107957,111379,1992
E2F1,RB1,"datetime(1992, 9, 1, 0, 0)",Q01094,P06400,105610,101623,1992
LTF,CALM1; CALM2; CALM3,"datetime(1992, 2, 24, 0, 0)",P02788,P62158,109243,102031,1992
NFKB1,NFKB1,"datetime(1992, 8, 11, 0, 0)",P19838,P19838,105528,105528,1992
CD59,CD8A,"datetime(1992, 7, 5, 0, 0)",P13987,P01732,105392,106677,1992
MYOD1,HSP90AA1,"datetime(1992, 11, 1, 0, 0)",P15172,P07900,106162,103493,1992
DCN,COL6A1,"datetime(1992, 3, 15, 0, 0)",P07585,P12109,105560,101227,1992
CD2,CD53,"datetime(1992, 2, 1, 0, 0)",P06729,P19397,101902,107103,1992
PRKCE,KRT8,"datetime(1992, 5, 1, 0, 0)",Q02156,P05787,113018,109189,1992
SH3BP1,SRC,"datetime(1992, 8, 7, 0, 0)",Q9Y3L3,P12931,109113,107525,1992
TBP,TP53,"datetime(1992, 12, 15, 0, 0)",P20226,P04637,107088,114765,1992
GSTM3,GSTM3,"datetime(1992, 9, 1, 0, 0)",P21266,P21266,104094,104094,1992
KHDRBS1,SRC,"datetime(1992, 3, 1, 0, 0)",Q07666,P12931,114976,107525,1992
JUN,CSNK2A1,"datetime(1992, 9, 4, 0, 0)",P05412,P68400,100991,110721,1992
PPP2CA,PPP2R5C,"datetime(1992, 11, 1, 0, 0)",P67775,Q13362,113865,102478,1992
NR2F1,GTF2B,"datetime(1992, 9, 5, 0, 0)",P10589,Q00403,104435,114541,1992
GSTM4,GSTM4,"datetime(1992, 9, 1, 0, 0)",Q03013,Q03013,103711,103711,1992
CR2,CD19,"datetime(1992, 11, 1, 0, 0)",P20023,P15391,110251,110917,1992
DCN,C1QA,"datetime(1992, 12, 1, 0, 0)",P07585,P02745,105560,108705,1992
CSF2RB,IL5,"datetime(1992, 8, 1, 0, 0)",P32927,P05113,104297,106979,1992
BAX,BAX,"datetime(1992, 3, 1, 0, 0)",Q07812,Q07812,101534,101534,1992
CR2,CD81,"datetime(1992, 11, 1, 0, 0)",P20023,P60033,110251,107018,1992
SEMA4D,SEMA4D,"datetime(1992, 1, 15, 0, 0)",Q92854,Q92854,115800,115800,1992
PDGFRB,PIK3R2,"datetime(1992, 12, 1, 0, 0)",P09619,O00459,116248,106673,1992
PPP2R2A,PPP2R1B,"datetime(1992, 10, 25, 0, 0)",P63151,P30154,114790,115271,1992
TGFB1,ENG,"datetime(1992, 9, 25, 0, 0)",P01137,P17813,102253,111140,1992
LCK,THY1,"datetime(1992, 6, 15, 0, 0)",P06239,P04216,100170,111869,1992
PDGFB,PDGFB,"datetime(1992, 11, 1, 0, 0)",P01127,P01127,114559,114559,1992
FBLN1,FN1,"datetime(1992, 10, 5, 0, 0)",P23142,P02751,109112,104307,1992
DMD,ACTA1,"datetime(1992, 2, 17, 0, 0)",P11532,P68133,110763,111566,1992
PIK3R1,ERBB2,"datetime(1992, 6, 15, 0, 0)",P27986,P04626,105291,110434,1992
IGHG1,IGKC,"datetime(1992, 9, 5, 0, 0)",P01857,P01834,104596,112593,1992
IMPA1,IMPA1,"datetime(1992, 6, 15, 0, 0)",P29218,P29218,110803,110803,1992
CR2,IFITM1,"datetime(1992, 11, 1, 0, 0)",P20023,P13164,110251,104436,1992
SH3BP1,CRK,"datetime(1992, 8, 7, 0, 0)",Q9Y3L3,P46108,109113,114441,1992
NCK1,EGFR,"datetime(1992, 12, 1, 0, 0)",P16333,P00533,106322,112630,1992
HSPB1,CRYAB,"datetime(1992, 4, 15, 0, 0)",P04792,P02511,107064,107641,1992
VEGFA,FLT1,"datetime(1992, 2, 21, 0, 0)",P15692,P17948,114634,116555,1992
COL10A1,ANXA5,"datetime(1992, 9, 28, 0, 0)",Q03692,P08758,112307,107802,1992
AKAP13,PRKAR2A,"datetime(1992, 7, 5, 0, 0)",Q12802,P13861,107943,105508,1992
SLC2A1,SLC2A1,"datetime(1992, 11, 25, 0, 0)",P11166,P11166,105287,105287,1992
PDGFRB,ATP6V0C,"datetime(1992, 12, 1, 0, 0)",P09619,P27449,116248,108431,1992
LRP1,LPL,"datetime(1992, 12, 25, 0, 0)",Q07954,P06858,103717,112968,1992
CSNK2A1,SRF,"datetime(1992, 1, 1, 0, 0)",P68400,P11831,110721,107795,1992
PSMB8,PSMB8,"datetime(1992, 11, 5, 0, 0)",P28062,P28062,114259,114259,1992
EGF,PIK3R2,"datetime(1992, 12, 1, 0, 0)",P01133,O00459,102250,106673,1992
GSK3B,PRKCB,"datetime(1992, 8, 25, 0, 0)",P49841,P05771,111112,107209,1992
MYBPC1,TTN,"datetime(1992, 8, 1, 0, 0)",Q00872,Q8WZ42,105369,107855,1992
FGFR2,FGF7,"datetime(1992, 1, 1, 0, 0)",P21802,P21781,100913,107950,1992
FGA,F2,"datetime(1992, 5, 15, 0, 0)",P02671,P00734,111294,112341,1992
HLA-B,B2M,"datetime(1992, 9, 18, 0, 0)",P03989,P61769,110681,109054,1992
CPAMD8,SCTR,"datetime(1992, 12, 1, 0, 0)",Q8IZJ3,P47872,100302,104883,1992
CSNK2A1,MYCN,"datetime(1992, 11, 1, 0, 0)",P68400,P04198,110721,110827,1992
PIK3R1,PDGFRB,"datetime(1992, 3, 1, 0, 0)",P27986,P09619,105291,116248,1992
ANXA5,COL2A1,"datetime(1992, 9, 28, 0, 0)",P08758,P02458,107802,105413,1992
CCNA1,CDK1,"datetime(1992, 7, 1, 0, 0)",P78396,P06493,114114,107105,1992
CEBPB,CEBPB,"datetime(1992, 2, 15, 0, 0)",P17676,P17676,108862,108862,1992
LCK,CD55,"datetime(1992, 12, 1, 0, 0)",P06239,P08174,100170,110097,1992
ATF4,CEBPG,"datetime(1992, 3, 24, 0, 0)",P18848,P53567,100759,112444,1992
INSR,RASA1,"datetime(1992, 11, 25, 0, 0)",P06213,P20936,113554,108344,1992
FN1,ITGB6,"datetime(1992, 3, 25, 0, 0)",P02751,P18564,104307,103190,1992
TGFB1,THBS1,"datetime(1992, 2, 1, 0, 0)",P01137,P07996,102253,109033,1992
CSF1,PIK3R2,"datetime(1992, 12, 1, 0, 0)",P09603,O00459,106724,106673,1992
KDR,VEGFA,"datetime(1992, 9, 30, 0, 0)",P35968,P15692,111412,114634,1992
KHDRBS1,RASA1,"datetime(1992, 3, 1, 0, 0)",Q07666,P20936,114976,108344,1992
PIK3R1,KIT,"datetime(1992, 10, 20, 0, 0)",P27986,P10721,105291,115140,1992
CSNK2A1,CDK1,"datetime(1992, 10, 5, 0, 0)",P68400,P06493,110721,107105,1992
FDX1,CYP11A1,"datetime(1992, 11, 15, 0, 0)",P10109,P05108,114757,116217,1992
MAPK4,MAPK4,"datetime(1992, 6, 15, 0, 0)",P31152,P31152,102513,102513,1992
PIK3R2,ERBB2,"datetime(1992, 12, 1, 0, 0)",O00459,P04626,106673,110434,1992
SPARC,PDGFB,"datetime(1992, 2, 15, 0, 0)",P09486,P01127,106522,114559,1992
SST,SSTR3,"datetime(1992, 12, 1, 0, 0)",P61278,P32745,107898,109145,1992
PRKACA,CFTR,"datetime(1992, 6, 25, 0, 0)",P17612,P13569,101383,110936,1992
