name1,name2,discovery date,uniport1,uniport2,id1,id2,time
RPS4X,RAD21,"datetime(2012, 3, 15, 0, 0)",P62701,O60216,114735,113188,2012
U2AF1,SRPK2,"datetime(2012, 2, 24, 0, 0)",Q01081,P78362,101303,102402,2012
WHSC1,RBM25,"datetime(2012, 8, 1, 0, 0)",O96028,P49756,111751,110172,2012
8-Mar,IL1RAP,"datetime(2012, 8, 28, 0, 0)",Q5T0T0,Q9NPH3,113511,115850,2012
USP21,ATXN3,"datetime(2012, 11, 1, 0, 0)",Q9UK80,P54252,102881,101287,2012
SNW1,ZNF830,"datetime(2012, 2, 24, 0, 0)",Q13573,Q96NB3,104881,115330,2012
VAPA,ITGA4,"datetime(2012, 7, 1, 0, 0)",Q9P0L0,P13612,100219,113378,2012
UBD,GTPBP4,"datetime(2012, 10, 1, 0, 0)",O15205,Q9BZE4,112022,108711,2012
E2F3,UBA52,"datetime(2012, 2, 15, 0, 0)",O00716,P62987,108349,100799,2012
BRE,MDC1,"datetime(2012, 9, 18, 0, 0)",Q9NXR7,Q14676,100025,106917,2012
ATF2,PRDX5,"datetime(2012, 2, 3, 0, 0)",P15336,P30044,101223,101076,2012
ATG7,SQSTM1,"datetime(2012, 10, 1, 0, 0)",O95352,Q13501,104611,109751,2012
CDK9,UBE2A,"datetime(2012, 6, 1, 0, 0)",P50750,P49459,106079,113184,2012
GMEB2,MOV10,"datetime(2012, 6, 8, 0, 0)",Q9UKD1,Q9HCE1,103306,115103,2012
LAMTOR4,RRAGB,"datetime(2012, 9, 14, 0, 0)",Q0VGL1,Q5VZM2,113951,112680,2012
DLL1,EPN1,"datetime(2012, 6, 12, 0, 0)",O00548,Q9Y6I3,100771,106297,2012
ITGA4,PHB,"datetime(2012, 7, 1, 0, 0)",P13612,P35232,113378,115933,2012
NME1,FBXO6,"datetime(2012, 3, 2, 0, 0)",P15531,Q9NRD1,110707,114872,2012
DDX52,SIRT7,"datetime(2012, 5, 1, 0, 0)",Q9Y2R4,Q9NRC8,109354,111147,2012
GIMAP4,UBC,"datetime(2012, 5, 1, 0, 0)",Q9NUV9,P0CG48,108308,106138,2012
CHFR,CBLC,"datetime(2012, 7, 1, 0, 0)",Q96EP1,Q9ULV8,107931,111062,2012
KLHL22,UBD,"datetime(2012, 10, 1, 0, 0)",Q53GT1,O15205,110077,112022,2012
ZNF318,MMS19,"datetime(2012, 7, 13, 0, 0)",Q5VUA4,Q96T76,101936,114699,2012
TRAP1,NXF1,"datetime(2012, 6, 8, 0, 0)",Q12931,Q9UBU9,105245,111795,2012
IRAK1,PINK1,"datetime(2012, 12, 17, 0, 0)",P51617,Q9BXM7,110648,104793,2012
CHST10,ECT2,"datetime(2012, 9, 18, 0, 0)",O43529,Q9H8V3,111749,108033,2012
ZNF830,PPIL2,"datetime(2012, 2, 24, 0, 0)",Q96NB3,Q13356,115330,114783,2012
ANAPC10,TP53BP1,"datetime(2012, 9, 18, 0, 0)",Q9UM13,Q12888,108271,106658,2012
LIG4,NDUFA13,"datetime(2012, 9, 18, 0, 0)",P49917,Q9P0J0,101702,108846,2012
