from,to,timestamp,year_column,month_column,day_column,time
1,1,2012-10-07 04:00:00,2012,10,7,20121007
1,1,2012-10-07 04:00:00,2012,10,7,20121007
116,1,2012-10-07 04:00:00,2012,10,7,20121007
2,10,2012-10-07 04:00:00,2012,10,7,20121007
2,1,2012-10-07 04:00:00,2012,10,7,20121007
6,1,2012-10-07 04:00:00,2012,10,7,20121007
40,1,2012-10-07 04:00:00,2012,10,7,20121007
7528,-5,2012-10-07 04:00:00,2012,10,7,20121007
14,3,2012-10-07 04:00:00,2012,10,7,20121007
41,1,2012-10-07 04:00:00,2012,10,7,20121007
185,1,2012-10-07 04:00:00,2012,10,7,20121007
112,1,2012-10-07 04:00:00,2012,10,7,20121007
1043,1,2012-10-07 04:00:00,2012,10,7,20121007
122,3,2012-10-07 04:00:00,2012,10,7,20121007
591,1,2012-10-07 04:00:00,2012,10,7,20121007
156,2,2012-10-07 04:00:00,2012,10,7,20121007
591,1,2012-10-07 04:00:00,2012,10,7,20121007
177,1,2012-10-07 04:00:00,2012,10,7,20121007
177,1,2012-10-07 04:00:00,2012,10,7,20121007
787,1,2012-10-07 04:00:00,2012,10,7,20121007
184,3,2012-10-07 04:00:00,2012,10,7,20121007
591,1,2012-10-07 04:00:00,2012,10,7,20121007
1802,1,2012-10-07 04:00:00,2012,10,7,20121007
7528,-10,2012-10-07 04:00:00,2012,10,7,20121007
7528,-5,2012-10-07 04:00:00,2012,10,7,20121007
7580,-5,2012-10-07 04:00:00,2012,10,7,20121007
