from,to,timestamp,year_column,month_column,day_column,time
82,1,2014-01-13 05:00:00,2014,1,13,20140113
52,-1,2014-01-13 05:00:00,2014,1,13,20140113
32,1,2014-01-13 05:00:00,2014,1,13,20140113
73,1,2014-01-13 05:00:00,2014,1,13,20140113
51,1,2014-01-13 05:00:00,2014,1,13,20140113
173,1,2014-01-13 05:00:00,2014,1,13,20140113
92,5,2014-01-13 05:00:00,2014,1,13,20140113
105,5,2014-01-13 05:00:00,2014,1,13,20140113
105,1,2014-01-13 05:00:00,2014,1,13,20140113
105,1,2014-01-13 05:00:00,2014,1,13,20140113
125,2,2014-01-13 05:00:00,2014,1,13,20140113
292,1,2014-01-13 05:00:00,2014,1,13,20140113
123,1,2014-01-13 05:00:00,2014,1,13,20140113
391,1,2014-01-13 05:00:00,2014,1,13,20140113
261,10,2014-01-13 05:00:00,2014,1,13,20140113
896,1,2014-01-13 05:00:00,2014,1,13,20140113
1071,1,2014-01-13 05:00:00,2014,1,13,20140113
