from,to,timestamp,year_column,month_column,day_column,time
7348,-1,2013-12-19 05:00:00,2013,12,19,20131219
1313,1,2013-12-19 05:00:00,2013,12,19,20131219
72,2,2013-12-19 05:00:00,2013,12,19,20131219
72,1,2013-12-19 05:00:00,2013,12,19,20131219
830,2,2013-12-19 05:00:00,2013,12,19,20131219
1838,1,2013-12-19 05:00:00,2013,12,19,20131219
703,-1,2013-12-19 05:00:00,2013,12,19,20131219
154,1,2013-12-19 05:00:00,2013,12,19,20131219
144,5,2013-12-19 05:00:00,2013,12,19,20131219
349,3,2013-12-19 05:00:00,2013,12,19,20131219
154,1,2013-12-19 05:00:00,2013,12,19,20131219
222,1,2013-12-19 05:00:00,2013,12,19,20131219
289,1,2013-12-19 05:00:00,2013,12,19,20131219
1888,1,2013-12-19 05:00:00,2013,12,19,20131219
