from,to,timestamp,year_column,month_column,day_column,time
3,7,2014-02-18 05:00:00,2014,2,18,20140218
34,1,2014-02-18 05:00:00,2014,2,18,20140218
416,1,2014-02-18 05:00:00,2014,2,18,20140218
58,1,2014-02-18 05:00:00,2014,2,18,20140218
1867,1,2014-02-18 05:00:00,2014,2,18,20140218
222,2,2014-02-18 05:00:00,2014,2,18,20140218
351,2,2014-02-18 05:00:00,2014,2,18,20140218
7559,-10,2014-02-18 05:00:00,2014,2,18,20140218
603,1,2014-02-18 05:00:00,2014,2,18,20140218
7521,2,2014-02-18 05:00:00,2014,2,18,20140218
