from,to,timestamp,year_column,month_column,day_column,time
2,1,2012-06-25 04:00:00,2012,6,25,20120625
63,5,2012-06-25 04:00:00,2012,6,25,20120625
10,3,2012-06-25 04:00:00,2012,6,25,20120625
10,1,2012-06-25 04:00:00,2012,6,25,20120625
10,1,2012-06-25 04:00:00,2012,6,25,20120625
562,2,2012-06-25 04:00:00,2012,6,25,20120625
150,1,2012-06-25 04:00:00,2012,6,25,20120625
166,1,2012-06-25 04:00:00,2012,6,25,20120625
14,8,2012-06-25 04:00:00,2012,6,25,20120625
21,2,2012-06-25 04:00:00,2012,6,25,20120625
26,2,2012-06-25 04:00:00,2012,6,25,20120625
272,1,2012-06-25 04:00:00,2012,6,25,20120625
259,1,2012-06-25 04:00:00,2012,6,25,20120625
67,1,2012-06-25 04:00:00,2012,6,25,20120625
411,1,2012-06-25 04:00:00,2012,6,25,20120625
166,1,2012-06-25 04:00:00,2012,6,25,20120625
106,1,2012-06-25 04:00:00,2012,6,25,20120625
260,1,2012-06-25 04:00:00,2012,6,25,20120625
807,1,2012-06-25 04:00:00,2012,6,25,20120625
272,1,2012-06-25 04:00:00,2012,6,25,20120625
265,7,2012-06-25 04:00:00,2012,6,25,20120625
260,1,2012-06-25 04:00:00,2012,6,25,20120625
780,1,2012-06-25 04:00:00,2012,6,25,20120625
780,3,2012-06-25 04:00:00,2012,6,25,20120625
