from,to,timestamp,year_column,month_column,day_column,time
2,1,2011-07-11 04:00:00,2011,7,11,20110711
155,1,2011-07-11 04:00:00,2011,7,11,20110711
76,1,2011-07-11 04:00:00,2011,7,11,20110711
77,1,2011-07-11 04:00:00,2011,7,11,20110711
79,1,2011-07-11 04:00:00,2011,7,11,20110711
79,1,2011-07-11 04:00:00,2011,7,11,20110711
1133,1,2011-07-11 04:00:00,2011,7,11,20110711
1276,1,2011-07-11 04:00:00,2011,7,11,20110711
2530,1,2011-07-11 04:00:00,2011,7,11,20110711
665,3,2011-07-11 04:00:00,2011,7,11,20110711
2100,1,2011-07-11 04:00:00,2011,7,11,20110711
682,1,2011-07-11 04:00:00,2011,7,11,20110711
939,1,2011-07-11 04:00:00,2011,7,11,20110711
1129,1,2011-07-11 04:00:00,2011,7,11,20110711
1440,1,2011-07-11 04:00:00,2011,7,11,20110711
