from,to,timestamp,year_column,month_column,day_column,time
1,3,2013-03-01 05:00:00,2013,3,1,20130301
1,2,2013-03-01 05:00:00,2013,3,1,20130301
3,10,2013-03-01 05:00:00,2013,3,1,20130301
3,2,2013-03-01 05:00:00,2013,3,1,20130301
6,3,2013-03-01 05:00:00,2013,3,1,20130301
1361,1,2013-03-01 05:00:00,2013,3,1,20130301
701,1,2013-03-01 05:00:00,2013,3,1,20130301
90,-10,2013-03-01 05:00:00,2013,3,1,20130301
22,1,2013-03-01 05:00:00,2013,3,1,20130301
3134,1,2013-03-01 05:00:00,2013,3,1,20130301
27,1,2013-03-01 05:00:00,2013,3,1,20130301
27,1,2013-03-01 05:00:00,2013,3,1,20130301
641,1,2013-03-01 05:00:00,2013,3,1,20130301
29,1,2013-03-01 05:00:00,2013,3,1,20130301
373,1,2013-03-01 05:00:00,2013,3,1,20130301
1959,1,2013-03-01 05:00:00,2013,3,1,20130301
61,1,2013-03-01 05:00:00,2013,3,1,20130301
3126,1,2013-03-01 05:00:00,2013,3,1,20130301
95,2,2013-03-01 05:00:00,2013,3,1,20130301
5679,2,2013-03-01 05:00:00,2013,3,1,20130301
125,1,2013-03-01 05:00:00,2013,3,1,20130301
1837,1,2013-03-01 05:00:00,2013,3,1,20130301
451,1,2013-03-01 05:00:00,2013,3,1,20130301
1177,4,2013-03-01 05:00:00,2013,3,1,20130301
278,1,2013-03-01 05:00:00,2013,3,1,20130301
431,1,2013-03-01 05:00:00,2013,3,1,20130301
617,1,2013-03-01 05:00:00,2013,3,1,20130301
