from,to,timestamp,year_column,month_column,day_column,time
1724,1543,2004-07-19 00:11:36,2004,7,19,20040719
1409,443,2004-07-19 00:48:32,2004,7,19,20040719
1409,167,2004-07-19 00:49:24,2004,7,19,20040719
878,1647,2004-07-19 00:57:13,2004,7,19,20040719
189,483,2004-07-19 00:59:46,2004,7,19,20040719
483,189,2004-07-19 01:16:44,2004,7,19,20040719
1667,654,2004-07-19 02:50:20,2004,7,19,20040719
1346,1314,2004-07-19 03:37:46,2004,7,19,20040719
495,1406,2004-07-19 04:02:05,2004,7,19,20040719
1655,48,2004-07-19 04:28:25,2004,7,19,20040719
1655,719,2004-07-19 04:55:04,2004,7,19,20040719
474,1285,2004-07-19 05:24:26,2004,7,19,20040719
1285,474,2004-07-19 05:26:06,2004,7,19,20040719
1285,1312,2004-07-19 05:28:21,2004,7,19,20040719
474,1285,2004-07-19 05:28:57,2004,7,19,20040719
1285,474,2004-07-19 05:29:57,2004,7,19,20040719
621,924,2004-07-19 05:32:50,2004,7,19,20040719
621,1647,2004-07-19 05:39:24,2004,7,19,20040719
621,924,2004-07-19 05:48:28,2004,7,19,20040719
474,1285,2004-07-19 05:48:57,2004,7,19,20040719
1748,1406,2004-07-19 06:05:14,2004,7,19,20040719
1748,799,2004-07-19 06:08:21,2004,7,19,20040719
429,191,2004-07-19 06:42:27,2004,7,19,20040719
847,561,2004-07-19 06:46:24,2004,7,19,20040719
431,561,2004-07-19 07:14:00,2004,7,19,20040719
431,1316,2004-07-19 07:15:07,2004,7,19,20040719
1316,431,2004-07-19 07:16:54,2004,7,19,20040719
1072,1158,2004-07-19 07:45:45,2004,7,19,20040719
431,1316,2004-07-19 08:49:02,2004,7,19,20040719
1632,1039,2004-07-19 08:49:06,2004,7,19,20040719
3,144,2004-07-19 13:59:52,2004,7,19,20040719
1756,1655,2004-07-19 15:31:34,2004,7,19,20040719
1312,12,2004-07-19 15:47:58,2004,7,19,20040719
1713,1585,2004-07-19 17:23:59,2004,7,19,20040719
561,1713,2004-07-19 17:55:14,2004,7,19,20040719
561,847,2004-07-19 17:56:54,2004,7,19,20040719
561,431,2004-07-19 18:07:24,2004,7,19,20040719
749,474,2004-07-19 19:26:33,2004,7,19,20040719
431,561,2004-07-19 21:29:57,2004,7,19,20040719
1543,1724,2004-07-19 21:41:08,2004,7,19,20040719
191,429,2004-07-19 21:49:37,2004,7,19,20040719
312,3,2004-07-19 21:56:25,2004,7,19,20040719
1740,504,2004-07-19 22:00:09,2004,7,19,20040719
788,9,2004-07-19 22:05:42,2004,7,19,20040719
12,144,2004-07-19 22:52:27,2004,7,19,20040719
12,1312,2004-07-19 22:53:57,2004,7,19,20040719
249,495,2004-07-19 23:31:17,2004,7,19,20040719
308,1655,2004-07-19 23:58:14,2004,7,19,20040719
