from,to,timestamp,year_column,month_column,day_column,time
1039,278,2004-06-04 00:00:13,2004,6,4,20040604
482,389,2004-06-04 00:03:51,2004,6,4,20040604
1189,322,2004-06-04 00:03:55,2004,6,4,20040604
1314,252,2004-06-04 00:06:50,2004,6,4,20040604
1487,50,2004-06-04 00:07:25,2004,6,4,20040604
1072,1158,2004-06-04 00:41:02,2004,6,4,20040604
809,257,2004-06-04 00:44:56,2004,6,4,20040604
1227,326,2004-06-04 00:46:46,2004,6,4,20040604
1246,95,2004-06-04 00:59:00,2004,6,4,20040604
278,1039,2004-06-04 00:59:51,2004,6,4,20040604
1118,303,2004-06-04 01:00:17,2004,6,4,20040604
704,958,2004-06-04 01:03:04,2004,6,4,20040604
1489,482,2004-06-04 01:11:25,2004,6,4,20040604
1546,1436,2004-06-04 01:13:20,2004,6,4,20040604
27,1031,2004-06-04 01:14:05,2004,6,4,20040604
1158,1072,2004-06-04 01:16:47,2004,6,4,20040604
704,475,2004-06-04 01:17:35,2004,6,4,20040604
303,1118,2004-06-04 01:18:30,2004,6,4,20040604
482,194,2004-06-04 01:25:21,2004,6,4,20040604
32,1577,2004-06-04 01:27:46,2004,6,4,20040604
1387,105,2004-06-04 01:38:04,2004,6,4,20040604
919,42,2004-06-04 01:38:09,2004,6,4,20040604
751,822,2004-06-04 01:39:23,2004,6,4,20040604
1313,507,2004-06-04 01:40:03,2004,6,4,20040604
389,482,2004-06-04 01:40:11,2004,6,4,20040604
389,950,2004-06-04 01:40:30,2004,6,4,20040604
1447,1570,2004-06-04 01:46:21,2004,6,4,20040604
1489,546,2004-06-04 01:47:37,2004,6,4,20040604
103,919,2004-06-04 01:47:46,2004,6,4,20040604
1447,1402,2004-06-04 01:49:25,2004,6,4,20040604
1489,482,2004-06-04 01:51:05,2004,6,4,20040604
1489,1588,2004-06-04 01:53:00,2004,6,4,20040604
1489,482,2004-06-04 01:56:10,2004,6,4,20040604
322,1217,2004-06-04 01:56:59,2004,6,4,20040604
886,768,2004-06-04 01:57:42,2004,6,4,20040604
495,1043,2004-06-04 01:59:41,2004,6,4,20040604
447,124,2004-06-04 02:07:29,2004,6,4,20040604
1598,645,2004-06-04 02:08:28,2004,6,4,20040604
986,163,2004-06-04 02:11:29,2004,6,4,20040604
470,621,2004-06-04 02:11:50,2004,6,4,20040604
1598,984,2004-06-04 02:12:31,2004,6,4,20040604
1598,986,2004-06-04 02:13:16,2004,6,4,20040604
986,1265,2004-06-04 02:13:22,2004,6,4,20040604
679,986,2004-06-04 02:14:50,2004,6,4,20040604
1522,8,2004-06-04 02:16:17,2004,6,4,20040604
679,986,2004-06-04 02:16:28,2004,6,4,20040604
632,272,2004-06-04 02:17:39,2004,6,4,20040604
507,1313,2004-06-04 02:18:39,2004,6,4,20040604
474,1208,2004-06-04 02:19:48,2004,6,4,20040604
1598,632,2004-06-04 02:21:59,2004,6,4,20040604
1522,220,2004-06-04 02:22:44,2004,6,4,20040604
1522,1587,2004-06-04 02:23:58,2004,6,4,20040604
1598,560,2004-06-04 02:25:16,2004,6,4,20040604
1598,1329,2004-06-04 02:25:59,2004,6,4,20040604
1598,88,2004-06-04 02:26:21,2004,6,4,20040604
1598,32,2004-06-04 02:27:40,2004,6,4,20040604
1346,1314,2004-06-04 02:29:35,2004,6,4,20040604
1598,1599,2004-06-04 02:29:52,2004,6,4,20040604
1598,32,2004-06-04 02:31:31,2004,6,4,20040604
1598,32,2004-06-04 02:32:49,2004,6,4,20040604
1598,322,2004-06-04 02:34:07,2004,6,4,20040604
286,202,2004-06-04 02:34:42,2004,6,4,20040604
1598,32,2004-06-04 02:35:14,2004,6,4,20040604
1598,1542,2004-06-04 02:37:57,2004,6,4,20040604
1598,667,2004-06-04 02:38:48,2004,6,4,20040604
1582,1111,2004-06-04 02:41:23,2004,6,4,20040604
801,1246,2004-06-04 02:41:30,2004,6,4,20040604
582,626,2004-06-04 02:42:01,2004,6,4,20040604
1246,801,2004-06-04 02:42:47,2004,6,4,20040604
1598,155,2004-06-04 02:43:31,2004,6,4,20040604
1598,881,2004-06-04 02:44:36,2004,6,4,20040604
1598,735,2004-06-04 02:45:25,2004,6,4,20040604
1598,710,2004-06-04 02:47:13,2004,6,4,20040604
1598,475,2004-06-04 02:48:22,2004,6,4,20040604
350,1551,2004-06-04 02:50:28,2004,6,4,20040604
1598,919,2004-06-04 02:51:34,2004,6,4,20040604
1598,801,2004-06-04 02:51:59,2004,6,4,20040604
1598,710,2004-06-04 02:53:39,2004,6,4,20040604
1598,1344,2004-06-04 02:54:07,2004,6,4,20040604
768,1217,2004-06-04 02:55:29,2004,6,4,20040604
1598,341,2004-06-04 02:56:13,2004,6,4,20040604
1598,710,2004-06-04 02:56:58,2004,6,4,20040604
1598,667,2004-06-04 02:57:07,2004,6,4,20040604
1598,1187,2004-06-04 02:57:44,2004,6,4,20040604
710,610,2004-06-04 02:57:51,2004,6,4,20040604
1598,341,2004-06-04 02:59:22,2004,6,4,20040604
1598,667,2004-06-04 03:00:25,2004,6,4,20040604
1598,44,2004-06-04 03:01:42,2004,6,4,20040604
710,1489,2004-06-04 03:02:09,2004,6,4,20040604
1598,1262,2004-06-04 03:02:31,2004,6,4,20040604
1598,341,2004-06-04 03:03:35,2004,6,4,20040604
1598,332,2004-06-04 03:04:25,2004,6,4,20040604
1598,654,2004-06-04 03:05:30,2004,6,4,20040604
1598,777,2004-06-04 03:06:02,2004,6,4,20040604
1598,841,2004-06-04 03:06:46,2004,6,4,20040604
1598,1265,2004-06-04 03:13:10,2004,6,4,20040604
1598,1265,2004-06-04 03:16:48,2004,6,4,20040604
1598,654,2004-06-04 03:17:15,2004,6,4,20040604
1598,1039,2004-06-04 03:18:31,2004,6,4,20040604
1598,1265,2004-06-04 03:19:26,2004,6,4,20040604
1598,549,2004-06-04 03:23:10,2004,6,4,20040604
810,735,2004-06-04 03:24:14,2004,6,4,20040604
1598,549,2004-06-04 03:24:22,2004,6,4,20040604
