from,to,timestamp,year_column,month_column,day_column,time
474,520,2004-06-13 00:08:15,2004,6,13,20040613
859,547,2004-06-13 00:14:12,2004,6,13,20040613
949,1472,2004-06-13 00:15:21,2004,6,13,20040613
199,1255,2004-06-13 00:17:43,2004,6,13,20040613
547,859,2004-06-13 00:24:02,2004,6,13,20040613
1312,1344,2004-06-13 00:25:09,2004,6,13,20040613
871,592,2004-06-13 00:27:55,2004,6,13,20040613
41,1029,2004-06-13 00:30:41,2004,6,13,20040613
1326,713,2004-06-13 00:31:12,2004,6,13,20040613
1326,713,2004-06-13 00:31:32,2004,6,13,20040613
1029,1237,2004-06-13 00:32:03,2004,6,13,20040613
1029,41,2004-06-13 00:33:11,2004,6,13,20040613
1255,199,2004-06-13 00:33:42,2004,6,13,20040613
1189,429,2004-06-13 00:34:44,2004,6,13,20040613
249,194,2004-06-13 00:35:41,2004,6,13,20040613
249,621,2004-06-13 00:38:37,2004,6,13,20040613
468,1585,2004-06-13 00:38:47,2004,6,13,20040613
708,281,2004-06-13 00:38:47,2004,6,13,20040613
810,1365,2004-06-13 00:40:21,2004,6,13,20040613
41,1029,2004-06-13 00:41:19,2004,6,13,20040613
249,1255,2004-06-13 00:42:05,2004,6,13,20040613
1158,1072,2004-06-13 00:48:40,2004,6,13,20040613
1158,713,2004-06-13 00:53:38,2004,6,13,20040613
1158,542,2004-06-13 00:54:05,2004,6,13,20040613
52,1237,2004-06-13 01:02:06,2004,6,13,20040613
143,201,2004-06-13 01:02:26,2004,6,13,20040613
544,342,2004-06-13 01:03:25,2004,6,13,20040613
52,1185,2004-06-13 01:04:11,2004,6,13,20040613
1332,520,2004-06-13 01:05:17,2004,6,13,20040613
53,234,2004-06-13 01:28:00,2004,6,13,20040613
1313,1387,2004-06-13 01:41:18,2004,6,13,20040613
1313,1387,2004-06-13 01:43:18,2004,6,13,20040613
281,708,2004-06-13 01:46:42,2004,6,13,20040613
1313,1403,2004-06-13 01:48:54,2004,6,13,20040613
1313,9,2004-06-13 01:50:21,2004,6,13,20040613
1623,1644,2004-06-13 01:51:55,2004,6,13,20040613
1623,1644,2004-06-13 01:53:01,2004,6,13,20040613
1383,1636,2004-06-13 01:54:55,2004,6,13,20040613
1383,1636,2004-06-13 01:55:00,2004,6,13,20040613
1344,1312,2004-06-13 01:58:52,2004,6,13,20040613
621,249,2004-06-13 02:01:58,2004,6,13,20040613
1312,1344,2004-06-13 02:03:26,2004,6,13,20040613
1387,1313,2004-06-13 02:07:23,2004,6,13,20040613
1387,1313,2004-06-13 02:07:57,2004,6,13,20040613
41,919,2004-06-13 02:10:55,2004,6,13,20040613
474,400,2004-06-13 02:12:10,2004,6,13,20040613
1111,393,2004-06-13 02:12:23,2004,6,13,20040613
593,1619,2004-06-13 02:14:55,2004,6,13,20040613
1648,719,2004-06-13 02:16:11,2004,6,13,20040613
1313,1387,2004-06-13 02:16:27,2004,6,13,20040613
701,858,2004-06-13 02:16:59,2004,6,13,20040613
1313,1387,2004-06-13 02:17:09,2004,6,13,20040613
9,1313,2004-06-13 02:22:02,2004,6,13,20040613
1346,1314,2004-06-13 02:22:26,2004,6,13,20040613
1313,9,2004-06-13 02:23:10,2004,6,13,20040613
1029,41,2004-06-13 02:23:15,2004,6,13,20040613
9,1313,2004-06-13 02:23:57,2004,6,13,20040613
41,1029,2004-06-13 02:23:58,2004,6,13,20040613
199,1255,2004-06-13 02:27:34,2004,6,13,20040613
199,1413,2004-06-13 02:30:56,2004,6,13,20040613
199,1582,2004-06-13 02:31:52,2004,6,13,20040613
440,1384,2004-06-13 02:32:40,2004,6,13,20040613
440,1384,2004-06-13 02:33:33,2004,6,13,20040613
440,1384,2004-06-13 02:34:11,2004,6,13,20040613
440,1384,2004-06-13 02:34:52,2004,6,13,20040613
440,1384,2004-06-13 02:35:13,2004,6,13,20040613
620,701,2004-06-13 02:37:31,2004,6,13,20040613
768,1280,2004-06-13 02:40:17,2004,6,13,20040613
768,593,2004-06-13 02:41:07,2004,6,13,20040613
1373,713,2004-06-13 02:44:39,2004,6,13,20040613
161,1673,2004-06-13 02:44:41,2004,6,13,20040613
713,1326,2004-06-13 02:45:48,2004,6,13,20040613
713,1326,2004-06-13 02:45:57,2004,6,13,20040613
1373,621,2004-06-13 02:46:15,2004,6,13,20040613
713,1373,2004-06-13 02:48:25,2004,6,13,20040613
1644,1623,2004-06-13 02:54:06,2004,6,13,20040613
1373,713,2004-06-13 02:54:23,2004,6,13,20040613
249,621,2004-06-13 02:54:25,2004,6,13,20040613
1644,949,2004-06-13 02:57:51,2004,6,13,20040613
1648,949,2004-06-13 03:01:07,2004,6,13,20040613
249,1504,2004-06-13 03:03:22,2004,6,13,20040613
779,128,2004-06-13 03:03:35,2004,6,13,20040613
1555,400,2004-06-13 03:04:33,2004,6,13,20040613
779,744,2004-06-13 03:06:01,2004,6,13,20040613
1555,257,2004-06-13 03:06:05,2004,6,13,20040613
249,1648,2004-06-13 03:08:38,2004,6,13,20040613
1623,1644,2004-06-13 03:10:36,2004,6,13,20040613
393,1111,2004-06-13 03:13:16,2004,6,13,20040613
1540,376,2004-06-13 03:24:21,2004,6,13,20040613
1282,1189,2004-06-13 03:25:52,2004,6,13,20040613
1060,199,2004-06-13 03:27:13,2004,6,13,20040613
429,1189,2004-06-13 03:33:53,2004,6,13,20040613
1060,1187,2004-06-13 03:36:38,2004,6,13,20040613
1060,191,2004-06-13 03:39:08,2004,6,13,20040613
394,429,2004-06-13 03:39:31,2004,6,13,20040613
429,394,2004-06-13 03:44:29,2004,6,13,20040613
621,1373,2004-06-13 03:46:54,2004,6,13,20040613
1540,47,2004-06-13 03:48:19,2004,6,13,20040613
621,249,2004-06-13 03:49:30,2004,6,13,20040613
1647,1608,2004-06-13 03:52:19,2004,6,13,20040613
1647,621,2004-06-13 03:52:58,2004,6,13,20040613
277,687,2004-06-13 03:53:45,2004,6,13,20040613
277,1688,2004-06-13 03:54:14,2004,6,13,20040613
249,621,2004-06-13 03:54:38,2004,6,13,20040613
1647,193,2004-06-13 03:55:04,2004,6,13,20040613
621,1647,2004-06-13 03:55:35,2004,6,13,20040613
1189,1282,2004-06-13 03:55:56,2004,6,13,20040613
621,249,2004-06-13 03:56:06,2004,6,13,20040613
1189,429,2004-06-13 03:56:45,2004,6,13,20040613
1647,621,2004-06-13 03:57:37,2004,6,13,20040613
621,1647,2004-06-13 03:58:06,2004,6,13,20040613
84,1647,2004-06-13 03:59:22,2004,6,13,20040613
1647,621,2004-06-13 04:00:35,2004,6,13,20040613
1647,84,2004-06-13 04:01:00,2004,6,13,20040613
1647,84,2004-06-13 04:01:18,2004,6,13,20040613
