from,to,timestamp,year_column,month_column,day_column,time
1344,1312,2004-08-29 00:00:19,2004,8,29,20040829
431,561,2004-08-29 00:14:37,2004,8,29,20040829
1472,396,2004-08-29 00:19:24,2004,8,29,20040829
1608,1362,2004-08-29 00:57:11,2004,8,29,20040829
143,12,2004-08-29 01:43:34,2004,8,29,20040829
1436,518,2004-08-29 02:10:45,2004,8,29,20040829
1312,1387,2004-08-29 02:25:31,2004,8,29,20040829
12,143,2004-08-29 02:29:37,2004,8,29,20040829
1641,1619,2004-08-29 02:49:39,2004,8,29,20040829
1362,1608,2004-08-29 03:06:34,2004,8,29,20040829
95,626,2004-08-29 03:28:10,2004,8,29,20040829
105,1771,2004-08-29 03:48:20,2004,8,29,20040829
105,367,2004-08-29 04:03:54,2004,8,29,20040829
1808,12,2004-08-29 04:19:56,2004,8,29,20040829
1808,95,2004-08-29 04:25:14,2004,8,29,20040829
12,1808,2004-08-29 04:31:58,2004,8,29,20040829
95,1808,2004-08-29 04:52:41,2004,8,29,20040829
1789,681,2004-08-29 05:02:24,2004,8,29,20040829
1789,1472,2004-08-29 05:07:12,2004,8,29,20040829
1472,1789,2004-08-29 05:13:44,2004,8,29,20040829
1771,105,2004-08-29 05:16:07,2004,8,29,20040829
1789,1472,2004-08-29 05:17:42,2004,8,29,20040829
105,1771,2004-08-29 05:17:59,2004,8,29,20040829
1608,1362,2004-08-29 05:19:04,2004,8,29,20040829
1472,1789,2004-08-29 05:21:23,2004,8,29,20040829
1771,105,2004-08-29 05:21:55,2004,8,29,20040829
105,1771,2004-08-29 05:23:56,2004,8,29,20040829
1771,105,2004-08-29 05:24:55,2004,8,29,20040829
105,1771,2004-08-29 05:27:07,2004,8,29,20040829
1771,105,2004-08-29 05:27:59,2004,8,29,20040829
105,1789,2004-08-29 05:28:05,2004,8,29,20040829
105,1771,2004-08-29 05:28:21,2004,8,29,20040829
1789,105,2004-08-29 05:28:36,2004,8,29,20040829
105,1789,2004-08-29 05:29:02,2004,8,29,20040829
1771,1789,2004-08-29 05:29:15,2004,8,29,20040829
1771,105,2004-08-29 05:30:02,2004,8,29,20040829
1686,1789,2004-08-29 05:30:10,2004,8,29,20040829
105,1771,2004-08-29 05:30:42,2004,8,29,20040829
1789,1686,2004-08-29 05:31:34,2004,8,29,20040829
1789,1771,2004-08-29 05:31:43,2004,8,29,20040829
1789,105,2004-08-29 05:31:57,2004,8,29,20040829
105,1789,2004-08-29 05:32:51,2004,8,29,20040829
1771,1789,2004-08-29 05:33:38,2004,8,29,20040829
1789,1771,2004-08-29 05:35:10,2004,8,29,20040829
1789,105,2004-08-29 05:35:33,2004,8,29,20040829
1771,1789,2004-08-29 05:36:47,2004,8,29,20040829
105,1789,2004-08-29 05:38:51,2004,8,29,20040829
1789,105,2004-08-29 05:42:14,2004,8,29,20040829
105,1789,2004-08-29 05:43:40,2004,8,29,20040829
1789,105,2004-08-29 05:45:37,2004,8,29,20040829
105,1789,2004-08-29 05:48:07,2004,8,29,20040829
1789,105,2004-08-29 05:51:32,2004,8,29,20040829
105,1789,2004-08-29 05:56:36,2004,8,29,20040829
503,1756,2004-08-29 06:17:18,2004,8,29,20040829
1686,27,2004-08-29 06:58:53,2004,8,29,20040829
847,152,2004-08-29 07:04:11,2004,8,29,20040829
152,847,2004-08-29 07:05:10,2004,8,29,20040829
152,847,2004-08-29 07:05:56,2004,8,29,20040829
847,152,2004-08-29 07:07:47,2004,8,29,20040829
152,847,2004-08-29 07:09:42,2004,8,29,20040829
1792,1310,2004-08-29 07:30:30,2004,8,29,20040829
1280,847,2004-08-29 07:39:34,2004,8,29,20040829
1669,1641,2004-08-29 07:54:59,2004,8,29,20040829
1786,1280,2004-08-29 08:15:54,2004,8,29,20040829
393,193,2004-08-29 16:49:11,2004,8,29,20040829
1675,32,2004-08-29 19:01:57,2004,8,29,20040829
1675,1543,2004-08-29 19:06:56,2004,8,29,20040829
1783,1675,2004-08-29 19:08:08,2004,8,29,20040829
1675,1783,2004-08-29 19:10:09,2004,8,29,20040829
1783,1675,2004-08-29 19:10:33,2004,8,29,20040829
95,1403,2004-08-29 19:49:25,2004,8,29,20040829
1052,1796,2004-08-29 21:06:44,2004,8,29,20040829
547,1246,2004-08-29 21:07:49,2004,8,29,20040829
1052,1789,2004-08-29 21:11:27,2004,8,29,20040829
809,1167,2004-08-29 22:15:24,2004,8,29,20040829
1332,523,2004-08-29 23:29:25,2004,8,29,20040829
