from,to,timestamp,year_column,month_column,day_column,time
681,1839,2004-09-16 00:03:27,2004,9,16,20040916
509,1839,2004-09-16 00:18:15,2004,9,16,20040916
509,316,2004-09-16 00:32:02,2004,9,16,20040916
1624,1626,2004-09-16 01:02:16,2004,9,16,20040916
983,1079,2004-09-16 01:34:12,2004,9,16,20040916
1624,1168,2004-09-16 01:39:46,2004,9,16,20040916
1168,1624,2004-09-16 01:40:12,2004,9,16,20040916
1624,1168,2004-09-16 01:40:45,2004,9,16,20040916
1168,1624,2004-09-16 01:41:40,2004,9,16,20040916
1624,1168,2004-09-16 01:42:04,2004,9,16,20040916
1168,1624,2004-09-16 01:45:19,2004,9,16,20040916
1624,1168,2004-09-16 01:54:46,2004,9,16,20040916
1168,1624,2004-09-16 01:56:48,2004,9,16,20040916
1168,1624,2004-09-16 02:00:48,2004,9,16,20040916
1624,1168,2004-09-16 02:02:27,2004,9,16,20040916
1624,95,2004-09-16 02:09:35,2004,9,16,20040916
1168,1624,2004-09-16 02:11:48,2004,9,16,20040916
1624,1168,2004-09-16 02:25:32,2004,9,16,20040916
1624,1052,2004-09-16 02:25:43,2004,9,16,20040916
1168,1624,2004-09-16 02:27:29,2004,9,16,20040916
1624,1168,2004-09-16 02:34:01,2004,9,16,20040916
1624,474,2004-09-16 02:34:31,2004,9,16,20040916
474,1624,2004-09-16 02:37:42,2004,9,16,20040916
1168,1624,2004-09-16 02:38:02,2004,9,16,20040916
1624,1168,2004-09-16 02:40:19,2004,9,16,20040916
474,105,2004-09-16 02:40:57,2004,9,16,20040916
1168,1624,2004-09-16 02:45:27,2004,9,16,20040916
1624,474,2004-09-16 02:49:44,2004,9,16,20040916
1624,1168,2004-09-16 02:50:31,2004,9,16,20040916
1168,1624,2004-09-16 02:53:50,2004,9,16,20040916
809,1167,2004-09-16 03:04:12,2004,9,16,20040916
1624,1168,2004-09-16 03:04:47,2004,9,16,20040916
105,474,2004-09-16 03:13:42,2004,9,16,20040916
1168,1624,2004-09-16 03:13:43,2004,9,16,20040916
1624,1168,2004-09-16 03:22:20,2004,9,16,20040916
1168,1624,2004-09-16 03:25:17,2004,9,16,20040916
398,1781,2004-09-16 03:26:49,2004,9,16,20040916
398,1237,2004-09-16 03:27:45,2004,9,16,20040916
1168,1624,2004-09-16 03:28:37,2004,9,16,20040916
1811,1624,2004-09-16 03:34:47,2004,9,16,20040916
1624,1168,2004-09-16 03:35:00,2004,9,16,20040916
1624,1811,2004-09-16 03:37:07,2004,9,16,20040916
1624,1168,2004-09-16 03:37:19,2004,9,16,20040916
1624,812,2004-09-16 03:41:18,2004,9,16,20040916
9,1644,2004-09-16 04:06:29,2004,9,16,20040916
9,1839,2004-09-16 04:07:13,2004,9,16,20040916
1488,847,2004-09-16 04:30:07,2004,9,16,20040916
1601,1402,2004-09-16 04:45:47,2004,9,16,20040916
1811,525,2004-09-16 04:57:16,2004,9,16,20040916
1601,1338,2004-09-16 05:07:26,2004,9,16,20040916
1601,1279,2004-09-16 05:14:20,2004,9,16,20040916
525,1811,2004-09-16 05:21:02,2004,9,16,20040916
1644,9,2004-09-16 05:21:13,2004,9,16,20040916
1601,114,2004-09-16 05:21:26,2004,9,16,20040916
1601,318,2004-09-16 05:38:59,2004,9,16,20040916
1781,398,2004-09-16 05:53:08,2004,9,16,20040916
1781,1756,2004-09-16 05:53:46,2004,9,16,20040916
12,1831,2004-09-16 05:56:37,2004,9,16,20040916
398,1781,2004-09-16 05:57:02,2004,9,16,20040916
12,1624,2004-09-16 05:57:11,2004,9,16,20040916
9,1644,2004-09-16 05:57:50,2004,9,16,20040916
12,1644,2004-09-16 05:58:05,2004,9,16,20040916
