from,to,timestamp,year_column,month_column,day_column,time
1713,1647,2004-07-05 00:00:27,2004,7,5,20040705
1343,1113,2004-07-05 00:02:08,2004,7,5,20040705
1343,582,2004-07-05 00:02:59,2004,7,5,20040705
1343,9,2004-07-05 00:03:55,2004,7,5,20040705
1644,1713,2004-07-05 00:04:16,2004,7,5,20040705
1713,1644,2004-07-05 00:07:36,2004,7,5,20040705
1644,1713,2004-07-05 00:13:05,2004,7,5,20040705
1181,620,2004-07-05 00:40:17,2004,7,5,20040705
175,224,2004-07-05 00:43:39,2004,7,5,20040705
620,1181,2004-07-05 01:09:15,2004,7,5,20040705
191,429,2004-07-05 01:14:39,2004,7,5,20040705
191,952,2004-07-05 01:15:56,2004,7,5,20040705
209,1699,2004-07-05 01:32:52,2004,7,5,20040705
394,1190,2004-07-05 01:35:21,2004,7,5,20040705
1713,61,2004-07-05 01:51:39,2004,7,5,20040705
620,1644,2004-07-05 01:52:42,2004,7,5,20040705
1434,81,2004-07-05 01:54:47,2004,7,5,20040705
1434,85,2004-07-05 01:55:54,2004,7,5,20040705
1434,1679,2004-07-05 01:58:11,2004,7,5,20040705
620,27,2004-07-05 01:58:39,2004,7,5,20040705
1434,1312,2004-07-05 02:09:43,2004,7,5,20040705
1434,1562,2004-07-05 02:14:20,2004,7,5,20040705
1434,1312,2004-07-05 02:28:15,2004,7,5,20040705
1540,1738,2004-07-05 02:29:52,2004,7,5,20040705
1181,620,2004-07-05 02:43:15,2004,7,5,20040705
1509,1624,2004-07-05 03:08:18,2004,7,5,20040705
620,1181,2004-07-05 03:08:41,2004,7,5,20040705
342,523,2004-07-05 03:28:57,2004,7,5,20040705
708,1713,2004-07-05 04:48:48,2004,7,5,20040705
708,557,2004-07-05 04:50:40,2004,7,5,20040705
708,1500,2004-07-05 04:53:25,2004,7,5,20040705
1713,1739,2004-07-05 05:04:45,2004,7,5,20040705
1667,1231,2004-07-05 05:20:20,2004,7,5,20040705
233,193,2004-07-05 05:25:13,2004,7,5,20040705
443,32,2004-07-05 05:33:02,2004,7,5,20040705
443,1409,2004-07-05 05:38:24,2004,7,5,20040705
443,42,2004-07-05 05:40:42,2004,7,5,20040705
1142,1415,2004-07-05 05:47:47,2004,7,5,20040705
199,1739,2004-07-05 06:04:30,2004,7,5,20040705
97,726,2004-07-05 06:06:45,2004,7,5,20040705
1562,1434,2004-07-05 06:13:34,2004,7,5,20040705
1739,1713,2004-07-05 06:13:39,2004,7,5,20040705
1739,199,2004-07-05 06:15:42,2004,7,5,20040705
63,193,2004-07-05 06:20:41,2004,7,5,20040705
63,1520,2004-07-05 06:20:58,2004,7,5,20040705
415,997,2004-07-05 06:21:57,2004,7,5,20040705
204,456,2004-07-05 06:59:15,2004,7,5,20040705
32,443,2004-07-05 07:01:16,2004,7,5,20040705
9,1343,2004-07-05 07:05:50,2004,7,5,20040705
809,1713,2004-07-05 07:16:29,2004,7,5,20040705
1406,495,2004-07-05 07:18:46,2004,7,5,20040705
959,699,2004-07-05 07:37:59,2004,7,5,20040705
1713,809,2004-07-05 07:51:54,2004,7,5,20040705
1042,32,2004-07-05 08:07:10,2004,7,5,20040705
1472,1346,2004-07-05 08:09:23,2004,7,5,20040705
843,557,2004-07-05 08:10:39,2004,7,5,20040705
620,1487,2004-07-05 08:13:20,2004,7,5,20040705
858,701,2004-07-05 08:15:07,2004,7,5,20040705
