from,to,timestamp,year_column,month_column,day_column,time
1789,95,2004-08-20 00:28:56,2004,8,20,20040820
1542,1246,2004-08-20 00:39:44,2004,8,20,20040820
1246,1542,2004-08-20 00:47:54,2004,8,20,20040820
1543,1312,2004-08-20 00:52:12,2004,8,20,20040820
1542,1246,2004-08-20 00:52:35,2004,8,20,20040820
1434,847,2004-08-20 00:53:56,2004,8,20,20040820
1543,1624,2004-08-20 00:55:33,2004,8,20,20040820
1246,1542,2004-08-20 01:05:39,2004,8,20,20040820
1624,1543,2004-08-20 01:08:50,2004,8,20,20040820
821,483,2004-08-20 01:12:13,2004,8,20,20040820
27,1285,2004-08-20 01:18:02,2004,8,20,20040820
483,821,2004-08-20 01:28:29,2004,8,20,20040820
1796,1750,2004-08-20 01:51:28,2004,8,20,20040820
105,1308,2004-08-20 02:05:24,2004,8,20,20040820
125,1796,2004-08-20 02:25:30,2004,8,20,20040820
1713,1246,2004-08-20 02:48:33,2004,8,20,20040820
125,131,2004-08-20 02:58:48,2004,8,20,20040820
1783,1730,2004-08-20 03:03:14,2004,8,20,20040820
843,847,2004-08-20 03:05:36,2004,8,20,20040820
1246,1713,2004-08-20 03:08:54,2004,8,20,20040820
561,557,2004-08-20 03:09:45,2004,8,20,20040820
561,431,2004-08-20 03:10:07,2004,8,20,20040820
561,1543,2004-08-20 03:15:34,2004,8,20,20040820
431,561,2004-08-20 03:15:50,2004,8,20,20040820
561,431,2004-08-20 03:17:10,2004,8,20,20040820
821,483,2004-08-20 03:34:26,2004,8,20,20040820
1343,415,2004-08-20 03:44:17,2004,8,20,20040820
1312,1543,2004-08-20 03:58:19,2004,8,20,20040820
44,1542,2004-08-20 03:59:20,2004,8,20,20040820
1796,1343,2004-08-20 04:04:32,2004,8,20,20040820
431,561,2004-08-20 04:09:17,2004,8,20,20040820
1686,1796,2004-08-20 04:17:40,2004,8,20,20040820
1796,1686,2004-08-20 04:19:55,2004,8,20,20040820
27,1686,2004-08-20 04:21:10,2004,8,20,20040820
1686,27,2004-08-20 04:28:45,2004,8,20,20040820
1686,1796,2004-08-20 04:29:20,2004,8,20,20040820
1796,1686,2004-08-20 04:47:42,2004,8,20,20040820
1713,868,2004-08-20 05:01:51,2004,8,20,20040820
1756,144,2004-08-20 05:08:58,2004,8,20,20040820
1542,44,2004-08-20 05:11:36,2004,8,20,20040820
144,1756,2004-08-20 05:11:44,2004,8,20,20040820
1542,1246,2004-08-20 05:15:44,2004,8,20,20040820
1756,144,2004-08-20 05:25:56,2004,8,20,20040820
415,1343,2004-08-20 05:29:29,2004,8,20,20040820
1756,212,2004-08-20 05:32:23,2004,8,20,20040820
95,1789,2004-08-20 05:34:45,2004,8,20,20040820
634,1796,2004-08-20 05:41:28,2004,8,20,20040820
1796,634,2004-08-20 05:47:34,2004,8,20,20040820
193,1805,2004-08-20 06:07:26,2004,8,20,20040820
193,1565,2004-08-20 06:18:48,2004,8,20,20040820
131,125,2004-08-20 06:25:18,2004,8,20,20040820
1796,95,2004-08-20 06:34:51,2004,8,20,20040820
634,1796,2004-08-20 06:38:51,2004,8,20,20040820
1332,1624,2004-08-20 06:44:11,2004,8,20,20040820
847,1434,2004-08-20 06:44:48,2004,8,20,20040820
1624,1332,2004-08-20 06:44:56,2004,8,20,20040820
557,561,2004-08-20 06:45:50,2004,8,20,20040820
1786,1280,2004-08-20 06:51:12,2004,8,20,20040820
1332,1585,2004-08-20 06:56:27,2004,8,20,20040820
27,1686,2004-08-20 06:59:27,2004,8,20,20040820
145,810,2004-08-20 07:15:11,2004,8,20,20040820
341,1338,2004-08-20 07:23:02,2004,8,20,20040820
1308,105,2004-08-20 07:25:17,2004,8,20,20040820
1,312,2004-08-20 07:38:09,2004,8,20,20040820
1,3,2004-08-20 07:43:12,2004,8,20,20040820
1626,312,2004-08-20 08:28:39,2004,8,20,20040820
1081,1342,2004-08-20 14:36:17,2004,8,20,20040820
1756,1255,2004-08-20 15:59:19,2004,8,20,20040820
1543,1624,2004-08-20 16:22:33,2004,8,20,20040820
1543,561,2004-08-20 16:34:49,2004,8,20,20040820
1543,1312,2004-08-20 16:39:00,2004,8,20,20040820
1804,1543,2004-08-20 16:39:29,2004,8,20,20040820
1804,1543,2004-08-20 16:39:32,2004,8,20,20040820
1804,1543,2004-08-20 16:39:35,2004,8,20,20040820
1246,1542,2004-08-20 17:05:32,2004,8,20,20040820
1624,1543,2004-08-20 17:15:21,2004,8,20,20040820
1332,1246,2004-08-20 17:45:59,2004,8,20,20040820
561,1543,2004-08-20 18:12:52,2004,8,20,20040820
1,312,2004-08-20 18:25:25,2004,8,20,20040820
681,1792,2004-08-20 18:35:45,2004,8,20,20040820
681,1789,2004-08-20 18:38:43,2004,8,20,20040820
1312,1543,2004-08-20 19:55:30,2004,8,20,20040820
456,143,2004-08-20 20:11:25,2004,8,20,20040820
727,561,2004-08-20 20:48:40,2004,8,20,20040820
1312,1543,2004-08-20 20:58:40,2004,8,20,20040820
1246,1332,2004-08-20 20:59:39,2004,8,20,20040820
749,1724,2004-08-20 21:03:32,2004,8,20,20040820
1280,1786,2004-08-20 21:05:50,2004,8,20,20040820
95,1246,2004-08-20 21:34:23,2004,8,20,20040820
95,561,2004-08-20 21:55:56,2004,8,20,20040820
1111,1190,2004-08-20 21:57:39,2004,8,20,20040820
95,1796,2004-08-20 22:06:45,2004,8,20,20040820
1603,1127,2004-08-20 22:12:08,2004,8,20,20040820
312,1626,2004-08-20 23:32:50,2004,8,20,20040820
