from,to,timestamp,year_column,month_column,day_column,time
503,1756,2004-08-28 00:09:19,2004,8,28,20040828
1362,1608,2004-08-28 00:19:53,2004,8,28,20040828
1756,503,2004-08-28 00:21:22,2004,8,28,20040828
1603,342,2004-08-28 00:32:48,2004,8,28,20040828
1312,1543,2004-08-28 00:44:29,2004,8,28,20040828
342,1603,2004-08-28 01:31:58,2004,8,28,20040828
456,1313,2004-08-28 01:35:22,2004,8,28,20040828
503,1756,2004-08-28 01:39:38,2004,8,28,20040828
696,713,2004-08-28 02:04:14,2004,8,28,20040828
1312,1344,2004-08-28 02:11:15,2004,8,28,20040828
105,1625,2004-08-28 02:21:38,2004,8,28,20040828
525,357,2004-08-28 03:24:37,2004,8,28,20040828
105,1731,2004-08-28 04:13:21,2004,8,28,20040828
1756,503,2004-08-28 04:49:25,2004,8,28,20040828
1756,1624,2004-08-28 04:50:56,2004,8,28,20040828
1346,1314,2004-08-28 05:16:11,2004,8,28,20040828
1313,456,2004-08-28 05:22:06,2004,8,28,20040828
503,1756,2004-08-28 05:32:06,2004,8,28,20040828
415,1467,2004-08-28 05:33:08,2004,8,28,20040828
1669,969,2004-08-28 06:27:44,2004,8,28,20040828
1756,503,2004-08-28 06:46:49,2004,8,28,20040828
12,1343,2004-08-28 07:10:40,2004,8,28,20040828
12,1312,2004-08-28 07:11:16,2004,8,28,20040828
12,143,2004-08-28 07:34:51,2004,8,28,20040828
1344,1312,2004-08-28 09:36:45,2004,8,28,20040828
1344,1786,2004-08-28 09:37:32,2004,8,28,20040828
1167,1050,2004-08-28 10:06:07,2004,8,28,20040828
503,1756,2004-08-28 10:57:16,2004,8,28,20040828
847,1280,2004-08-28 16:10:43,2004,8,28,20040828
1756,503,2004-08-28 16:35:49,2004,8,28,20040828
1543,1312,2004-08-28 16:56:21,2004,8,28,20040828
494,63,2004-08-28 17:29:24,2004,8,28,20040828
1312,1344,2004-08-28 17:34:57,2004,8,28,20040828
1312,1543,2004-08-28 17:36:34,2004,8,28,20040828
1312,1344,2004-08-28 17:37:34,2004,8,28,20040828
1316,1543,2004-08-28 17:54:19,2004,8,28,20040828
1316,503,2004-08-28 17:54:52,2004,8,28,20040828
518,1436,2004-08-28 17:59:53,2004,8,28,20040828
523,32,2004-08-28 18:05:42,2004,8,28,20040828
523,182,2004-08-28 18:06:05,2004,8,28,20040828
523,1635,2004-08-28 18:06:24,2004,8,28,20040828
523,141,2004-08-28 18:06:41,2004,8,28,20040828
523,1332,2004-08-28 18:06:59,2004,8,28,20040828
523,1149,2004-08-28 18:07:12,2004,8,28,20040828
523,1817,2004-08-28 18:08:30,2004,8,28,20040828
523,629,2004-08-28 18:09:08,2004,8,28,20040828
523,36,2004-08-28 18:09:26,2004,8,28,20040828
523,875,2004-08-28 18:09:55,2004,8,28,20040828
523,612,2004-08-28 18:10:18,2004,8,28,20040828
523,89,2004-08-28 18:10:42,2004,8,28,20040828
523,1806,2004-08-28 18:10:54,2004,8,28,20040828
523,64,2004-08-28 18:11:06,2004,8,28,20040828
523,1114,2004-08-28 18:11:17,2004,8,28,20040828
523,899,2004-08-28 18:11:49,2004,8,28,20040828
523,1818,2004-08-28 18:12:03,2004,8,28,20040828
523,591,2004-08-28 18:12:29,2004,8,28,20040828
523,15,2004-08-28 18:12:41,2004,8,28,20040828
523,1380,2004-08-28 18:12:53,2004,8,28,20040828
523,1182,2004-08-28 18:13:11,2004,8,28,20040828
523,1819,2004-08-28 18:13:23,2004,8,28,20040828
523,1820,2004-08-28 18:13:40,2004,8,28,20040828
523,70,2004-08-28 18:14:13,2004,8,28,20040828
523,44,2004-08-28 18:16:40,2004,8,28,20040828
523,920,2004-08-28 18:17:03,2004,8,28,20040828
523,111,2004-08-28 18:17:13,2004,8,28,20040828
523,172,2004-08-28 18:17:32,2004,8,28,20040828
523,137,2004-08-28 18:18:56,2004,8,28,20040828
523,418,2004-08-28 18:19:15,2004,8,28,20040828
523,1821,2004-08-28 18:19:46,2004,8,28,20040828
523,298,2004-08-28 18:20:33,2004,8,28,20040828
523,1822,2004-08-28 18:20:48,2004,8,28,20040828
523,708,2004-08-28 18:21:26,2004,8,28,20040828
523,1823,2004-08-28 18:21:38,2004,8,28,20040828
523,799,2004-08-28 18:22:08,2004,8,28,20040828
523,1137,2004-08-28 18:22:40,2004,8,28,20040828
523,846,2004-08-28 18:22:56,2004,8,28,20040828
523,1541,2004-08-28 18:23:21,2004,8,28,20040828
523,1566,2004-08-28 18:23:34,2004,8,28,20040828
523,1041,2004-08-28 18:23:48,2004,8,28,20040828
523,1394,2004-08-28 18:24:01,2004,8,28,20040828
523,328,2004-08-28 18:24:15,2004,8,28,20040828
523,334,2004-08-28 18:24:30,2004,8,28,20040828
