from,to,timestamp,year_column,month_column,day_column,time
768,1280,2004-10-24 01:44:44,2004,10,24,20041024
93,1616,2004-10-24 02:09:32,2004,10,24,20041024
1713,61,2004-10-24 02:29:37,2004,10,24,20041024
211,415,2004-10-24 03:42:15,2004,10,24,20041024
211,1546,2004-10-24 03:43:02,2004,10,24,20041024
1546,211,2004-10-24 03:48:53,2004,10,24,20041024
211,1546,2004-10-24 03:49:52,2004,10,24,20041024
1546,211,2004-10-24 03:57:12,2004,10,24,20041024
211,1546,2004-10-24 04:04:48,2004,10,24,20041024
312,1,2004-10-24 05:08:45,2004,10,24,20041024
1,312,2004-10-24 07:06:58,2004,10,24,20041024
1118,1543,2004-10-24 07:33:27,2004,10,24,20041024
1562,1879,2004-10-24 10:23:00,2004,10,24,20041024
1280,768,2004-10-24 11:12:53,2004,10,24,20041024
1783,1280,2004-10-24 18:21:53,2004,10,24,20041024
312,1,2004-10-24 19:26:52,2004,10,24,20041024
1783,617,2004-10-24 22:27:56,2004,10,24,20041024
415,211,2004-10-24 22:35:27,2004,10,24,20041024
