from,to,timestamp,year_column,month_column,day_column,time
1724,1836,2004-10-05 01:45:19,2004,10,5,20041005
1,312,2004-10-05 01:46:48,2004,10,5,20041005
1624,1866,2004-10-05 01:47:17,2004,10,5,20041005
1624,1727,2004-10-05 02:01:28,2004,10,5,20041005
1781,1624,2004-10-05 02:01:34,2004,10,5,20041005
1624,1781,2004-10-05 02:02:06,2004,10,5,20041005
1781,1624,2004-10-05 02:04:33,2004,10,5,20041005
1730,1878,2004-10-05 02:05:47,2004,10,5,20041005
1781,1624,2004-10-05 02:06:02,2004,10,5,20041005
1624,1781,2004-10-05 02:07:40,2004,10,5,20041005
1624,1781,2004-10-05 02:11:48,2004,10,5,20041005
1781,1624,2004-10-05 02:12:28,2004,10,5,20041005
1713,536,2004-10-05 02:25:55,2004,10,5,20041005
868,1876,2004-10-05 03:02:13,2004,10,5,20041005
342,1362,2004-10-05 03:04:56,2004,10,5,20041005
1836,1362,2004-10-05 03:15:40,2004,10,5,20041005
1836,1724,2004-10-05 04:05:14,2004,10,5,20041005
1864,1878,2004-10-05 04:06:05,2004,10,5,20041005
1750,561,2004-10-05 04:07:02,2004,10,5,20041005
9,1624,2004-10-05 04:14:59,2004,10,5,20041005
1876,868,2004-10-05 04:18:19,2004,10,5,20041005
1876,27,2004-10-05 04:19:45,2004,10,5,20041005
1624,9,2004-10-05 04:32:26,2004,10,5,20041005
27,1876,2004-10-05 04:39:16,2004,10,5,20041005
312,1,2004-10-05 04:59:09,2004,10,5,20041005
1601,711,2004-10-05 05:10:14,2004,10,5,20041005
1565,652,2004-10-05 05:21:10,2004,10,5,20041005
1338,1601,2004-10-05 05:21:42,2004,10,5,20041005
1724,1836,2004-10-05 05:25:25,2004,10,5,20041005
1344,1783,2004-10-05 05:57:29,2004,10,5,20041005
9,1624,2004-10-05 08:41:42,2004,10,5,20041005
1773,1282,2004-10-05 08:47:13,2004,10,5,20041005
1362,342,2004-10-05 13:29:24,2004,10,5,20041005
1362,1836,2004-10-05 13:33:30,2004,10,5,20041005
536,1713,2004-10-05 15:05:40,2004,10,5,20041005
697,645,2004-10-05 16:49:18,2004,10,5,20041005
868,1876,2004-10-05 16:52:17,2004,10,5,20041005
1624,9,2004-10-05 16:53:32,2004,10,5,20041005
1836,1362,2004-10-05 18:16:19,2004,10,5,20041005
1836,1724,2004-10-05 18:39:35,2004,10,5,20041005
1836,536,2004-10-05 18:42:50,2004,10,5,20041005
1724,1836,2004-10-05 19:51:08,2004,10,5,20041005
536,1836,2004-10-05 20:34:07,2004,10,5,20041005
809,1167,2004-10-05 20:54:27,2004,10,5,20041005
1168,1624,2004-10-05 21:03:47,2004,10,5,20041005
1168,1624,2004-10-05 21:05:51,2004,10,5,20041005
1852,697,2004-10-05 21:48:39,2004,10,5,20041005
1836,1724,2004-10-05 22:06:36,2004,10,5,20041005
1836,536,2004-10-05 22:08:41,2004,10,5,20041005
1362,1836,2004-10-05 22:18:46,2004,10,5,20041005
1836,1362,2004-10-05 22:43:45,2004,10,5,20041005
342,1362,2004-10-05 23:08:53,2004,10,5,20041005
1158,1072,2004-10-05 23:33:21,2004,10,5,20041005
42,323,2004-10-05 23:54:01,2004,10,5,20041005
697,1852,2004-10-05 23:55:49,2004,10,5,20041005
